origin_year,method,validation_year,horizon,county_fips,county_name,projected,actual,error,pct_error
2010,m2026,2017,7,38057,Mercer,8577.1,8616.0,-38.9,-0.4511
2010,m2026,2017,7,38059,Morton,29172.2,30732.0,-1559.8,-5.0756
2010,m2026,2017,7,38061,Mountrail,8069.8,10234.0,-2164.2,-21.1468
2010,m2026,2017,7,38063,Nelson,2768.5,2889.0,-120.5,-4.171
2010,m2026,2017,7,38065,Oliver,1756.2,1895.0,-138.8,-7.327
2010,m2026,2017,7,38067,Pembina,6730.0,7046.0,-316.0,-4.485
2010,m2026,2017,7,38069,Pierce,4137.3,4216.0,-78.7,-1.8677
2010,m2026,2017,7,38071,Ramsey,11119.5,11557.0,-437.5,-3.7854
2010,m2026,2017,7,38073,Ransom,5072.8,5375.0,-302.2,-5.6223
2010,m2026,2017,7,38075,Renville,2408.7,2517.0,-108.3,-4.303
2010,m2026,2017,7,38077,Richland,15193.0,16289.0,-1096.0,-6.7284
2010,m2026,2017,7,38079,Rolette,13745.6,14716.0,-970.4,-6.5943
2010,m2026,2017,7,38081,Sargent,3477.7,3883.0,-405.3,-10.4374
2010,m2026,2017,7,38083,Sheridan,1147.6,1342.0,-194.4,-14.4842
2010,m2026,2017,7,38085,Sioux,4109.1,4457.0,-347.9,-7.8058
2010,m2026,2017,7,38087,Slope,746.0,781.0,-35.0,-4.4878
2010,m2026,2017,7,38089,Stark,24682.4,30869.0,-6186.6,-20.0414
2010,m2026,2017,7,38091,Steele,1848.0,1912.0,-64.0,-3.349
2010,m2026,2017,7,38093,Stutsman,20393.5,21068.0,-674.5,-3.2017
2010,m2026,2017,7,38095,Towner,1955.0,2249.0,-294.0,-13.0721
2010,m2026,2017,7,38097,Traill,7790.9,8001.0,-210.1,-2.6255
2010,m2026,2017,7,38099,Walsh,10232.6,10816.0,-583.4,-5.394
2010,m2026,2017,7,38101,Ward,58656.7,69489.0,-10832.3,-15.5885
2010,m2026,2017,7,38103,Wells,3746.4,4049.0,-302.6,-7.4723
2010,m2026,2017,7,38105,Williams,23315.5,34213.0,-10897.5,-31.8518
2010,sdc_2024,2018,8,38001,Adams,2206.5,2324.0,-117.5,-5.0567
2010,sdc_2024,2018,8,38003,Barnes,10529.6,10679.0,-149.4,-1.3986
2010,sdc_2024,2018,8,38005,Benson,6354.7,6916.0,-561.3,-8.1155
2010,sdc_2024,2018,8,38007,Billings,734.1,922.0,-187.9,-20.375
2010,sdc_2024,2018,8,38009,Bottineau,5961.7,6522.0,-560.3,-8.5902
2010,sdc_2024,2018,8,38011,Bowman,3111.7,3150.0,-38.3,-1.2165
2010,sdc_2024,2018,8,38013,Burke,1861.2,2128.0,-266.8,-12.5382
2010,sdc_2024,2018,8,38015,Burleigh,88612.3,95247.0,-6634.7,-6.9658
2010,sdc_2024,2018,8,38017,Cass,159680.4,177745.0,-18064.6,-10.1632
2010,sdc_2024,2018,8,38019,Cavalier,3435.1,3793.0,-357.9,-9.4345
2010,sdc_2024,2018,8,38021,Dickey,4848.4,4848.0,0.4,0.0088
2010,sdc_2024,2018,8,38023,Divide,2014.2,2295.0,-280.8,-12.2366
2010,sdc_2024,2018,8,38025,Dunn,3461.5,4274.0,-812.5,-19.0093
2010,sdc_2024,2018,8,38027,Eddy,2105.2,2315.0,-209.8,-9.0619
2010,sdc_2024,2018,8,38029,Emmons,2922.2,3298.0,-375.8,-11.3952
2010,sdc_2024,2018,8,38031,Foster,2992.8,3249.0,-256.2,-7.8856
2010,sdc_2024,2018,8,38033,Golden Valley,1534.7,1779.0,-244.3,-13.7339
2010,sdc_2024,2018,8,38035,Grand Forks,60026.5,70489.0,-10462.5,-14.8427
2010,sdc_2024,2018,8,38037,Grant,2109.7,2363.0,-253.3,-10.7209
2010,sdc_2024,2018,8,38039,Griggs,2181.6,2244.0,-62.4,-2.7829
2010,sdc_2024,2018,8,38041,Hettinger,2572.2,2479.0,93.2,3.7592
2010,sdc_2024,2018,8,38043,Kidder,2279.5,2471.0,-191.5,-7.7484
2010,sdc_2024,2018,8,38045,LaMoure,3718.8,4101.0,-382.2,-9.3197
2010,sdc_2024,2018,8,38047,Logan,1714.3,1919.0,-204.7,-10.6653
2010,sdc_2024,2018,8,38049,McHenry,5026.6,5890.0,-863.4,-14.6582
2010,sdc_2024,2018,8,38051,McIntosh,2418.5,2608.0,-189.5,-7.2648
2010,sdc_2024,2018,8,38053,McKenzie,6707.9,12688.0,-5980.1,-47.1322
2010,sdc_2024,2018,8,38055,McLean,8692.8,9636.0,-943.2,-9.7878
2010,sdc_2024,2018,8,38057,Mercer,8548.5,8457.0,91.5,1.0823
2010,sdc_2024,2018,8,38059,Morton,28989.6,30938.0,-1948.4,-6.2979
2010,sdc_2024,2018,8,38061,Mountrail,8195.4,10276.0,-2080.6,-20.2473
2010,sdc_2024,2018,8,38063,Nelson,2728.1,2902.0,-173.9,-5.9925
2010,sdc_2024,2018,8,38065,Oliver,1701.6,1930.0,-228.4,-11.836
2010,sdc_2024,2018,8,38067,Pembina,6583.3,6962.0,-378.7,-5.4402
2010,sdc_2024,2018,8,38069,Pierce,4033.3,4096.0,-62.7,-1.5303
2010,sdc_2024,2018,8,38071,Ramsey,10904.7,11596.0,-691.3,-5.9615
2010,sdc_2024,2018,8,38073,Ransom,5008.4,5303.0,-294.6,-5.5552
2010,sdc_2024,2018,8,38075,Renville,2378.5,2455.0,-76.5,-3.1151
2010,sdc_2024,2018,8,38077,Richland,14875.3,16287.0,-1411.7,-8.6678
2010,sdc_2024,2018,8,38079,Rolette,13601.1,14614.0,-1012.9,-6.9309
2010,sdc_2024,2018,8,38081,Sargent,3375.0,3862.0,-487.0,-12.6105
2010,sdc_2024,2018,8,38083,Sheridan,1108.8,1351.0,-242.2,-17.9274
2010,sdc_2024,2018,8,38085,Sioux,4069.2,4425.0,-355.8,-8.0411
2010,sdc_2024,2018,8,38087,Slope,721.0,767.0,-46.0,-5.9998
2010,sdc_2024,2018,8,38089,Stark,24920.9,30291.0,-5370.1,-17.7284
2010,sdc_2024,2018,8,38091,Steele,1784.8,1906.0,-121.2,-6.3594
2010,sdc_2024,2018,8,38093,Stutsman,20220.6,21132.0,-911.4,-4.3129
2010,sdc_2024,2018,8,38095,Towner,1876.3,2244.0,-367.7,-16.3847
2010,sdc_2024,2018,8,38097,Traill,7720.8,7998.0,-277.2,-3.4654
2010,sdc_2024,2018,8,38099,Walsh,10046.0,10801.0,-755.0,-6.9904
2010,sdc_2024,2018,8,38101,Ward,59260.8,68516.0,-9255.2,-13.508
2010,sdc_2024,2018,8,38103,Wells,3633.2,3994.0,-360.8,-9.0344
2010,sdc_2024,2018,8,38105,Williams,23641.6,33467.0,-9825.4,-29.3584
2010,m2026,2018,8,38001,Adams,2243.8,2324.0,-80.2,-3.4502
2010,m2026,2018,8,38003,Barnes,10619.9,10679.0,-59.1,-0.5539
2010,m2026,2018,8,38005,Benson,6369.8,6916.0,-546.2,-7.8982
2010,m2026,2018,8,38007,Billings,747.1,922.0,-174.9,-18.972
2010,m2026,2018,8,38009,Bottineau,6017.9,6522.0,-504.1,-7.7291
2010,m2026,2018,8,38011,Bowman,3166.1,3150.0,16.1,0.5126
2010,m2026,2018,8,38013,Burke,1861.4,2128.0,-266.6,-12.5305
2010,m2026,2018,8,38015,Burleigh,86862.8,95247.0,-8384.2,-8.8025
2010,m2026,2018,8,38017,Cass,152779.7,177745.0,-24965.3,-14.0455
2010,m2026,2018,8,38019,Cavalier,3485.9,3793.0,-307.1,-8.0967
2010,m2026,2018,8,38021,Dickey,4840.5,4848.0,-7.5,-0.1549
2010,m2026,2018,8,38023,Divide,2040.2,2295.0,-254.8,-11.1034
2010,m2026,2018,8,38025,Dunn,3428.9,4274.0,-845.1,-19.7736
2010,m2026,2018,8,38027,Eddy,2100.2,2315.0,-214.8,-9.28
2010,m2026,2018,8,38029,Emmons,3034.9,3298.0,-263.1,-7.9767
2010,m2026,2018,8,38031,Foster,2996.0,3249.0,-253.0,-7.7861
2010,m2026,2018,8,38033,Golden Valley,1612.2,1779.0,-166.8,-9.3742
2010,m2026,2018,8,38035,Grand Forks,58280.7,70489.0,-12208.3,-17.3194
2010,m2026,2018,8,38037,Grant,2137.1,2363.0,-225.9,-9.558
2010,m2026,2018,8,38039,Griggs,2220.4,2244.0,-23.6,-1.0506
2010,m2026,2018,8,38041,Hettinger,2521.6,2479.0,42.6,1.7167
2010,m2026,2018,8,38043,Kidder,2329.9,2471.0,-141.1,-5.7102
2010,m2026,2018,8,38045,LaMoure,3733.3,4101.0,-367.7,-8.9662
2010,m2026,2018,8,38047,Logan,1778.2,1919.0,-140.8,-7.3394
2010,m2026,2018,8,38049,McHenry,5109.6,5890.0,-780.4,-13.2494
2010,m2026,2018,8,38051,McIntosh,2426.3,2608.0,-181.7,-6.9685
2010,m2026,2018,8,38053,McKenzie,6652.5,12688.0,-6035.5,-47.5686
2010,m2026,2018,8,38055,McLean,8876.9,9636.0,-759.1,-7.8776
2010,m2026,2018,8,38057,Mercer,8602.3,8457.0,145.3,1.7175
2010,m2026,2018,8,38059,Morton,29372.9,30938.0,-1565.1,-5.0587
2010,m2026,2018,8,38061,Mountrail,8133.2,10276.0,-2142.8,-20.8521
2010,m2026,2018,8,38063,Nelson,2721.9,2902.0,-180.1,-6.2059
2010,m2026,2018,8,38065,Oliver,1739.1,1930.0,-190.9,-9.8892
2010,m2026,2018,8,38067,Pembina,6630.7,6962.0,-331.3,-4.7592
2010,m2026,2018,8,38069,Pierce,4099.3,4096.0,3.3,0.0799
2010,m2026,2018,8,38071,Ramsey,11051.6,11596.0,-544.4,-4.6948
2010,m2026,2018,8,38073,Ransom,5026.1,5303.0,-276.9,-5.2224
2010,m2026,2018,8,38075,Renville,2401.2,2455.0,-53.8,-2.19
2010,m2026,2018,8,38077,Richland,15038.9,16287.0,-1248.1,-7.6633
2010,m2026,2018,8,38079,Rolette,13701.2,14614.0,-912.8,-6.2463
2010,m2026,2018,8,38081,Sargent,3426.2,3862.0,-435.8,-11.2838
2010,m2026,2018,8,38083,Sheridan,1125.3,1351.0,-225.7,-16.7095
2010,m2026,2018,8,38085,Sioux,4097.6,4425.0,-327.4,-7.3984
2010,m2026,2018,8,38087,Slope,747.7,767.0,-19.3,-2.5227
2010,m2026,2018,8,38089,Stark,24714.4,30291.0,-5576.6,-18.4102
2010,m2026,2018,8,38091,Steele,1827.8,1906.0,-78.2,-4.102
2010,m2026,2018,8,38093,Stutsman,20271.5,21132.0,-860.5,-4.0721
2010,m2026,2018,8,38095,Towner,1911.6,2244.0,-332.4,-14.8141
2010,m2026,2018,8,38097,Traill,7747.2,7998.0,-250.8,-3.1352
2010,m2026,2018,8,38099,Walsh,10102.6,10801.0,-698.4,-6.4661
2010,m2026,2018,8,38101,Ward,58063.7,68516.0,-10452.3,-15.2553
2010,m2026,2018,8,38103,Wells,3679.5,3994.0,-314.5,-7.8745
2010,m2026,2018,8,38105,Williams,23422.2,33467.0,-10044.8,-30.0141
2010,sdc_2024,2019,9,38001,Adams,2191.7,2276.0,-84.3,-3.7032
2010,sdc_2024,2019,9,38003,Barnes,10466.9,10527.0,-60.1,-0.5709
2010,sdc_2024,2019,9,38005,Benson,6316.0,6958.0,-642.0,-9.2271
2010,sdc_2024,2019,9,38007,Billings,728.1,918.0,-189.9,-20.684
2010,sdc_2024,2019,9,38009,Bottineau,5911.6,6398.0,-486.4,-7.6017
2010,sdc_2024,2019,9,38011,Bowman,3108.4,3067.0,41.4,1.3503
2010,sdc_2024,2019,9,38013,Burke,1849.4,2094.0,-244.6,-11.6826
2010,sdc_2024,2019,9,38015,Burleigh,89595.8,95276.0,-5680.2,-5.9619
2010,sdc_2024,2019,9,38017,Cass,161050.6,180294.0,-19243.4,-10.6733
2010,sdc_2024,2019,9,38019,Cavalier,3369.9,3811.0,-441.1,-11.5742
2010,sdc_2024,2019,9,38021,Dickey,4794.6,4931.0,-136.4,-2.7668
2010,sdc_2024,2019,9,38023,Divide,2010.5,2264.0,-253.5,-11.196
2010,sdc_2024,2019,9,38025,Dunn,3451.1,4328.0,-876.9,-20.2602
2010,sdc_2024,2019,9,38027,Eddy,2072.1,2309.0,-236.9,-10.259
2010,sdc_2024,2019,9,38029,Emmons,2848.0,3278.0,-430.0,-13.1177
2010,sdc_2024,2019,9,38031,Foster,2950.2,3207.0,-256.8,-8.0087
2010,sdc_2024,2019,9,38033,Golden Valley,1516.6,1763.0,-246.4,-13.9748
2010,sdc_2024,2019,9,38035,Grand Forks,59325.2,70355.0,-11029.8,-15.6773
2010,sdc_2024,2019,9,38037,Grant,2076.1,2354.0,-277.9,-11.8042
2010,sdc_2024,2019,9,38039,Griggs,2153.1,2228.0,-74.9,-3.3609
2010,sdc_2024,2019,9,38041,Hettinger,2596.5,2503.0,93.5,3.7344
2010,sdc_2024,2019,9,38043,Kidder,2261.9,2453.0,-191.1,-7.7905
2010,sdc_2024,2019,9,38045,LaMoure,3667.6,4075.0,-407.4,-9.9982
2010,sdc_2024,2019,9,38047,Logan,1679.3,1887.0,-207.7,-11.0048
2010,sdc_2024,2019,9,38049,McHenry,4979.6,5808.0,-828.4,-14.2631
2010,sdc_2024,2019,9,38051,McIntosh,2370.7,2566.0,-195.3,-7.6105
2010,sdc_2024,2019,9,38053,McKenzie,6752.6,13594.0,-6841.4,-50.3264
2010,sdc_2024,2019,9,38055,McLean,8656.1,9529.0,-872.9,-9.1606
2010,sdc_2024,2019,9,38057,Mercer,8572.5,8266.0,306.5,3.7075
2010,sdc_2024,2019,9,38059,Morton,29180.1,31058.0,-1877.9,-6.0463
2010,sdc_2024,2019,9,38061,Mountrail,8261.9,10239.0,-1977.1,-19.3099
2010,sdc_2024,2019,9,38063,Nelson,2684.4,2885.0,-200.6,-6.9528
2010,sdc_2024,2019,9,38065,Oliver,1679.9,1945.0,-265.1,-13.6306
2010,sdc_2024,2019,9,38067,Pembina,6481.8,6895.0,-413.2,-5.9928
2010,sdc_2024,2019,9,38069,Pierce,3990.5,4070.0,-79.5,-1.9544
2010,sdc_2024,2019,9,38071,Ramsey,10849.6,11580.0,-730.4,-6.3078
2010,sdc_2024,2019,9,38073,Ransom,4954.3,5224.0,-269.7,-5.1626
2010,sdc_2024,2019,9,38075,Renville,2371.4,2358.0,13.4,0.5667
2010,sdc_2024,2019,9,38077,Richland,14708.4,16229.0,-1520.6,-9.3696
2010,sdc_2024,2019,9,38079,Rolette,13562.2,14349.0,-786.8,-5.4836
2010,sdc_2024,2019,9,38081,Sargent,3321.3,3851.0,-529.7,-13.7542
2010,sdc_2024,2019,9,38083,Sheridan,1086.0,1342.0,-256.0,-19.0746
2010,sdc_2024,2019,9,38085,Sioux,4058.0,4377.0,-319.0,-7.2883
2010,sdc_2024,2019,9,38087,Slope,717.7,761.0,-43.3,-5.6847
2010,sdc_2024,2019,9,38089,Stark,25023.4,30893.0,-5869.6,-18.9999
2010,sdc_2024,2019,9,38091,Steele,1761.5,1892.0,-130.5,-6.898
2010,sdc_2024,2019,9,38093,Stutsman,20123.3,20875.0,-751.7,-3.6011
2010,sdc_2024,2019,9,38095,Towner,1833.4,2185.0,-351.6,-16.092
2010,sdc_2024,2019,9,38097,Traill,7671.9,8020.0,-348.1,-4.3402
2010,sdc_2024,2019,9,38099,Walsh,9915.7,10645.0,-729.3,-6.8513
2010,sdc_2024,2019,9,38101,Ward,58985.7,67713.0,-8727.3,-12.8886
2010,sdc_2024,2019,9,38103,Wells,3565.0,3908.0,-343.0,-8.7777
2010,sdc_2024,2019,9,38105,Williams,23792.8,35469.0,-11676.2,-32.9194
2010,m2026,2019,9,38001,Adams,2232.7,2276.0,-43.3,-1.9025
2010,m2026,2019,9,38003,Barnes,10552.0,10527.0,25.0,0.2376
2010,m2026,2019,9,38005,Benson,6332.2,6958.0,-625.8,-8.9935
2010,m2026,2019,9,38007,Billings,740.0,918.0,-178.0,-19.392
2010,m2026,2019,9,38009,Bottineau,5965.9,6398.0,-432.1,-6.7544
2010,m2026,2019,9,38011,Bowman,3161.7,3067.0,94.7,3.0861
2010,m2026,2019,9,38013,Burke,1850.3,2094.0,-243.7,-11.637
2010,m2026,2019,9,38015,Burleigh,87500.4,95276.0,-7775.6,-8.1611
2010,m2026,2019,9,38017,Cass,152936.7,180294.0,-27357.3,-15.1737
2010,m2026,2019,9,38019,Cavalier,3425.6,3811.0,-385.4,-10.1141
2010,m2026,2019,9,38021,Dickey,4784.1,4931.0,-146.9,-2.9791
2010,m2026,2019,9,38023,Divide,2038.9,2264.0,-225.1,-9.943
2010,m2026,2019,9,38025,Dunn,3407.5,4328.0,-920.5,-21.2684
2010,m2026,2019,9,38027,Eddy,2069.3,2309.0,-239.7,-10.3808
2010,m2026,2019,9,38029,Emmons,2969.6,3278.0,-308.4,-9.4068
2010,m2026,2019,9,38031,Foster,2954.6,3207.0,-252.4,-7.8699
2010,m2026,2019,9,38033,Golden Valley,1598.4,1763.0,-164.6,-9.3382
2010,m2026,2019,9,38035,Grand Forks,57255.1,70355.0,-13099.9,-18.6197
2010,m2026,2019,9,38037,Grant,2107.1,2354.0,-246.9,-10.4902
2010,m2026,2019,9,38039,Griggs,2194.0,2228.0,-34.0,-1.5249
2010,m2026,2019,9,38041,Hettinger,2541.2,2503.0,38.2,1.5269
2010,m2026,2019,9,38043,Kidder,2315.2,2453.0,-137.8,-5.6193
2010,m2026,2019,9,38045,LaMoure,3685.8,4075.0,-389.2,-9.5508
2010,m2026,2019,9,38047,Logan,1749.5,1887.0,-137.5,-7.289
2010,m2026,2019,9,38049,McHenry,5068.9,5808.0,-739.1,-12.7258
2010,m2026,2019,9,38051,McIntosh,2388.1,2566.0,-177.9,-6.9319
2010,m2026,2019,9,38053,McKenzie,6689.9,13594.0,-6904.1,-50.7878
2010,m2026,2019,9,38055,McLean,8844.9,9529.0,-684.1,-7.1791
2010,m2026,2019,9,38057,Mercer,8626.3,8266.0,360.3,4.3588
2010,m2026,2019,9,38059,Morton,29568.7,31058.0,-1489.3,-4.7952
2010,m2026,2019,9,38061,Mountrail,8197.2,10239.0,-2041.8,-19.9417
2010,m2026,2019,9,38063,Nelson,2676.3,2885.0,-208.7,-7.2337
2010,m2026,2019,9,38065,Oliver,1721.4,1945.0,-223.6,-11.497
2010,m2026,2019,9,38067,Pembina,6531.4,6895.0,-363.6,-5.2738
2010,m2026,2019,9,38069,Pierce,4061.2,4070.0,-8.8,-0.2153
2010,m2026,2019,9,38071,Ramsey,10983.0,11580.0,-597.0,-5.1554
2010,m2026,2019,9,38073,Ransom,4979.8,5224.0,-244.2,-4.6746
2010,m2026,2019,9,38075,Renville,2394.2,2358.0,36.2,1.5361
2010,m2026,2019,9,38077,Richland,14884.1,16229.0,-1344.9,-8.2869
2010,m2026,2019,9,38079,Rolette,13654.6,14349.0,-694.4,-4.8396
2010,m2026,2019,9,38081,Sargent,3374.8,3851.0,-476.2,-12.3662
2010,m2026,2019,9,38083,Sheridan,1103.5,1342.0,-238.5,-17.7715
2010,m2026,2019,9,38085,Sioux,4085.3,4377.0,-291.7,-6.6633
2010,m2026,2019,9,38087,Slope,749.0,761.0,-12.0,-1.5805
2010,m2026,2019,9,38089,Stark,24743.1,30893.0,-6149.9,-19.9071
2010,m2026,2019,9,38091,Steele,1807.7,1892.0,-84.3,-4.4567
2010,m2026,2019,9,38093,Stutsman,20148.4,20875.0,-726.6,-3.4807
2010,m2026,2019,9,38095,Towner,1868.5,2185.0,-316.5,-14.4833
2010,m2026,2019,9,38097,Traill,7703.3,8020.0,-316.7,-3.9492
2010,m2026,2019,9,38099,Walsh,9972.4,10645.0,-672.6,-6.3186
2010,m2026,2019,9,38101,Ward,57458.1,67713.0,-10254.9,-15.1446
2010,m2026,2019,9,38103,Wells,3613.0,3908.0,-295.0,-7.5474
2010,m2026,2019,9,38105,Williams,23525.3,35469.0,-11943.7,-33.6736
2010,sdc_2024,2020,10,38001,Adams,2176.9,2194.0,-17.1,-0.7771
2010,sdc_2024,2020,10,38003,Barnes,10404.2,10840.0,-435.8,-4.0207
2010,sdc_2024,2020,10,38005,Benson,6277.2,5960.0,317.2,5.3227
2010,sdc_2024,2020,10,38007,Billings,722.1,947.0,-224.9,-23.7487
2010,sdc_2024,2020,10,38009,Bottineau,5861.5,6370.0,-508.5,-7.9822
2010,sdc_2024,2020,10,38011,Bowman,3105.1,2993.0,112.1,3.7471
2010,sdc_2024,2020,10,38013,Burke,1837.5,2195.0,-357.5,-16.2849
2010,sdc_2024,2020,10,38015,Burleigh,90579.2,98455.0,-7875.8,-7.9994
2010,sdc_2024,2020,10,38017,Cass,162420.8,184531.0,-22110.2,-11.9818
2010,sdc_2024,2020,10,38019,Cavalier,3304.7,3710.0,-405.3,-10.9255
2010,sdc_2024,2020,10,38021,Dickey,4740.7,4988.0,-247.3,-4.9576
2010,sdc_2024,2020,10,38023,Divide,2006.9,2195.0,-188.1,-8.5707
2010,sdc_2024,2020,10,38025,Dunn,3440.7,4095.0,-654.3,-15.9771
2010,sdc_2024,2020,10,38027,Eddy,2039.0,2339.0,-300.0,-12.825
2010,sdc_2024,2020,10,38029,Emmons,2773.8,3303.0,-529.2,-16.0214
2010,sdc_2024,2020,10,38031,Foster,2907.5,3395.0,-487.5,-14.3586
2010,sdc_2024,2020,10,38033,Golden Valley,1498.6,1729.0,-230.4,-13.327
2010,sdc_2024,2020,10,38035,Grand Forks,58623.9,73169.0,-14545.1,-19.8787
2010,sdc_2024,2020,10,38037,Grant,2042.6,2304.0,-261.4,-11.3458
2010,sdc_2024,2020,10,38039,Griggs,2124.7,2310.0,-185.3,-8.0223
2010,sdc_2024,2020,10,38041,Hettinger,2620.8,2484.0,136.8,5.5052
2010,sdc_2024,2020,10,38043,Kidder,2244.3,2399.0,-154.7,-6.4501
2010,sdc_2024,2020,10,38045,LaMoure,3616.3,4086.0,-469.7,-11.4942
2010,sdc_2024,2020,10,38047,Logan,1644.3,1869.0,-224.7,-12.0199
2010,sdc_2024,2020,10,38049,McHenry,4932.6,5336.0,-403.4,-7.5605
2010,sdc_2024,2020,10,38051,McIntosh,2322.9,2534.0,-211.1,-8.3309
2010,sdc_2024,2020,10,38053,McKenzie,6797.4,14707.0,-7909.6,-53.7812
2010,sdc_2024,2020,10,38055,McLean,8619.3,9776.0,-1156.7,-11.8317
2010,sdc_2024,2020,10,38057,Mercer,8596.4,8353.0,243.4,2.9139
2010,sdc_2024,2020,10,38059,Morton,29370.7,33291.0,-3920.3,-11.7759
2010,sdc_2024,2020,10,38061,Mountrail,8328.3,9806.0,-1477.7,-15.069
2010,sdc_2024,2020,10,38063,Nelson,2640.7,3019.0,-378.3,-12.5297
2010,sdc_2024,2020,10,38065,Oliver,1658.2,1875.0,-216.8,-11.5625
2010,sdc_2024,2020,10,38067,Pembina,6380.3,6835.0,-454.7,-6.652
2010,sdc_2024,2020,10,38069,Pierce,3947.6,3990.0,-42.4,-1.0627
2010,sdc_2024,2020,10,38071,Ramsey,10794.4,11612.0,-817.6,-7.0408
2010,sdc_2024,2020,10,38073,Ransom,4900.2,5701.0,-800.8,-14.0467
2010,sdc_2024,2020,10,38075,Renville,2364.2,2290.0,74.2,3.2402
2010,sdc_2024,2020,10,38077,Richland,14541.6,16531.0,-1989.4,-12.0346
2010,sdc_2024,2020,10,38079,Rolette,13523.2,12194.0,1329.2,10.9005
2010,sdc_2024,2020,10,38081,Sargent,3267.7,3866.0,-598.3,-15.4767
2010,sdc_2024,2020,10,38083,Sheridan,1063.2,1268.0,-204.8,-16.1485
2010,sdc_2024,2020,10,38085,Sioux,4046.8,3897.0,149.8,3.844
2010,sdc_2024,2020,10,38087,Slope,714.5,707.0,7.5,1.0604
2010,sdc_2024,2020,10,38089,Stark,25125.9,33650.0,-8524.1,-25.3318
2010,sdc_2024,2020,10,38091,Steele,1738.2,1791.0,-52.8,-2.9487
2010,sdc_2024,2020,10,38093,Stutsman,20025.9,21601.0,-1575.1,-7.2916
2010,sdc_2024,2020,10,38095,Towner,1790.5,2155.0,-364.5,-16.9163
2010,sdc_2024,2020,10,38097,Traill,7623.0,7990.0,-367.0,-4.5932
2010,sdc_2024,2020,10,38099,Walsh,9785.4,10556.0,-770.6,-7.3001
2010,sdc_2024,2020,10,38101,Ward,58710.7,69922.0,-11211.3,-16.0341
2010,sdc_2024,2020,10,38103,Wells,3496.8,3982.0,-485.2,-12.1855
2010,sdc_2024,2020,10,38105,Williams,23944.1,40951.0,-17006.9,-41.53
2010,m2026,2020,10,38001,Adams,2221.8,2194.0,27.8,1.2661
2010,m2026,2020,10,38003,Barnes,10483.0,10840.0,-357.0,-3.2934
2010,m2026,2020,10,38005,Benson,6294.4,5960.0,334.4,5.61
2010,m2026,2020,10,38007,Billings,732.8,947.0,-214.2,-22.6142
2010,m2026,2020,10,38009,Bottineau,5913.5,6370.0,-456.5,-7.1658
2010,m2026,2020,10,38011,Bowman,3156.4,2993.0,163.4,5.4602
2010,m2026,2020,10,38013,Burke,1839.9,2195.0,-355.1,-16.1775
2010,m2026,2020,10,38015,Burleigh,88107.4,98455.0,-10347.6,-10.51
2010,m2026,2020,10,38017,Cass,153024.7,184531.0,-31506.3,-17.0737
2010,m2026,2020,10,38019,Cavalier,3366.1,3710.0,-343.9,-9.2707
2010,m2026,2020,10,38021,Dickey,4727.6,4988.0,-260.4,-5.2196
2010,m2026,2020,10,38023,Divide,2037.9,2195.0,-157.1,-7.1555
2010,m2026,2020,10,38025,Dunn,3386.0,4095.0,-709.0,-17.313
2010,m2026,2020,10,38027,Eddy,2038.7,2339.0,-300.3,-12.8393
2010,m2026,2020,10,38029,Emmons,2905.7,3303.0,-397.3,-12.0297
2010,m2026,2020,10,38031,Foster,2913.7,3395.0,-481.3,-14.1779
2010,m2026,2020,10,38033,Golden Valley,1584.3,1729.0,-144.7,-8.3716
2010,m2026,2020,10,38035,Grand Forks,56240.3,73169.0,-16928.7,-23.1364
2010,m2026,2020,10,38037,Grant,2077.3,2304.0,-226.7,-9.8397
2010,m2026,2020,10,38039,Griggs,2167.6,2310.0,-142.4,-6.1634
2010,m2026,2020,10,38041,Hettinger,2563.8,2484.0,79.8,3.2116
2010,m2026,2020,10,38043,Kidder,2300.9,2399.0,-98.1,-4.0904
2010,m2026,2020,10,38045,LaMoure,3638.3,4086.0,-447.7,-10.9581
2010,m2026,2020,10,38047,Logan,1721.3,1869.0,-147.7,-7.9018
2010,m2026,2020,10,38049,McHenry,5027.7,5336.0,-308.3,-5.7773
2010,m2026,2020,10,38051,McIntosh,2351.1,2534.0,-182.9,-7.2192
2010,m2026,2020,10,38053,McKenzie,6728.1,14707.0,-7978.9,-54.2523
2010,m2026,2020,10,38055,McLean,8810.1,9776.0,-965.9,-9.8803
2010,m2026,2020,10,38057,Mercer,8648.6,8353.0,295.6,3.539
2010,m2026,2020,10,38059,Morton,29758.7,33291.0,-3532.3,-10.6105
2010,m2026,2020,10,38061,Mountrail,8261.3,9806.0,-1544.7,-15.7526
2010,m2026,2020,10,38063,Nelson,2631.5,3019.0,-387.5,-12.8356
2010,m2026,2020,10,38065,Oliver,1702.9,1875.0,-172.1,-9.1768
2010,m2026,2020,10,38067,Pembina,6432.0,6835.0,-403.0,-5.8961
2010,m2026,2020,10,38069,Pierce,4023.1,3990.0,33.1,0.8303
2010,m2026,2020,10,38071,Ramsey,10913.2,11612.0,-698.8,-6.0179
2010,m2026,2020,10,38073,Ransom,4933.9,5701.0,-767.1,-13.4556
2010,m2026,2020,10,38075,Renville,2387.6,2290.0,97.6,4.263
2010,m2026,2020,10,38077,Richland,14728.0,16531.0,-1803.0,-10.9067
2010,m2026,2020,10,38079,Rolette,13605.7,12194.0,1411.7,11.5773
2010,m2026,2020,10,38081,Sargent,3323.3,3866.0,-542.7,-14.0366
