origin_year,method,validation_year,horizon,county_fips,projected,actual,error,pct_error
2005,sdc_2024,2010,5,38001,2219.5,2343.0,-123.5,-5.2727
2005,m2026,2010,5,38001,2246.3,2343.0,-96.7,-4.1251
2005,sdc_2024,2015,10,38001,2070.2,2388.0,-317.8,-13.3099
2005,m2026,2015,10,38001,2122.6,2388.0,-265.4,-11.115
2005,sdc_2024,2020,15,38001,1960.4,2194.0,-233.6,-10.6473
2005,m2026,2020,15,38001,2025.8,2194.0,-168.2,-7.6663
2005,sdc_2024,2024,19,38001,1884.7,2141.0,-256.3,-11.9722
2005,m2026,2024,19,38001,1958.2,2141.0,-182.8,-8.5397
2005,sdc_2024,2010,5,38003,10516.7,11066.0,-549.3,-4.9642
2005,m2026,2010,5,38003,10558.3,11066.0,-507.7,-4.5883
2005,sdc_2024,2015,10,38003,9938.9,11062.0,-1123.1,-10.1526
2005,m2026,2015,10,38003,9998.1,11062.0,-1063.9,-9.618
2005,sdc_2024,2020,15,38003,9366.8,10840.0,-1473.2,-13.59
2005,m2026,2020,15,38003,9445.9,10840.0,-1394.1,-12.8604
2005,sdc_2024,2024,19,38003,8871.7,10798.0,-1926.3,-17.8398
2005,m2026,2024,19,38003,8987.7,10798.0,-1810.3,-16.7652
2005,sdc_2024,2010,5,38005,6500.8,6660.0,-159.2,-2.3905
2005,m2026,2010,5,38005,6538.9,6660.0,-121.1,-1.8181
2005,sdc_2024,2015,10,38005,6296.6,6885.0,-588.4,-8.5455
2005,m2026,2015,10,38005,6349.2,6885.0,-535.8,-7.7821
2005,sdc_2024,2020,15,38005,6147.0,5960.0,187.0,3.1369
2005,m2026,2020,15,38005,6172.7,5960.0,212.7,3.5695
2005,sdc_2024,2024,19,38005,6026.8,5756.0,270.8,4.7053
2005,m2026,2024,19,38005,6026.4,5756.0,270.4,4.6979
2005,sdc_2024,2010,5,38007,717.0,783.0,-66.0,-8.4238
2005,m2026,2010,5,38007,717.7,783.0,-65.3,-8.3419
2005,sdc_2024,2015,10,38007,684.2,920.0,-235.8,-25.6267
2005,m2026,2015,10,38007,683.3,920.0,-236.7,-25.7309
2005,sdc_2024,2020,15,38007,652.4,947.0,-294.6,-31.1111
2005,m2026,2020,15,38007,651.8,947.0,-295.2,-31.1699
2005,sdc_2024,2024,19,38007,607.2,1063.0,-455.8,-42.8787
2005,m2026,2024,19,38007,623.5,1063.0,-439.5,-41.3432
2005,sdc_2024,2010,5,38009,6143.0,6429.0,-286.0,-4.4484
2005,m2026,2010,5,38009,6222.0,6429.0,-207.0,-3.2198
2005,sdc_2024,2015,10,38009,5725.9,6684.0,-958.1,-14.3348
2005,m2026,2015,10,38009,5839.6,6684.0,-844.4,-12.6327
2005,sdc_2024,2020,15,38009,5377.2,6370.0,-992.8,-15.5853
2005,m2026,2020,15,38009,5479.3,6370.0,-890.7,-13.9834
2005,sdc_2024,2024,19,38009,5078.8,6391.0,-1312.2,-20.5318
2005,m2026,2024,19,38009,5185.7,6391.0,-1205.3,-18.8597
2005,sdc_2024,2010,5,38011,2818.7,3151.0,-332.3,-10.5455
2005,m2026,2010,5,38011,2834.8,3151.0,-316.2,-10.035
2005,sdc_2024,2015,10,38011,2613.7,3238.0,-624.3,-19.2806
2005,m2026,2015,10,38011,2643.9,3238.0,-594.1,-18.347
2005,sdc_2024,2020,15,38011,2433.2,2993.0,-559.8,-18.7042
2005,m2026,2020,15,38011,2464.3,2993.0,-528.7,-17.6635
2005,sdc_2024,2024,19,38011,2280.3,2886.0,-605.7,-20.9858
2005,m2026,2024,19,38011,2320.0,2886.0,-566.0,-19.6119
2005,sdc_2024,2010,5,38013,1927.6,1968.0,-40.4,-2.0525
2005,m2026,2010,5,38013,1942.3,1968.0,-25.7,-1.3071
2005,sdc_2024,2015,10,38013,1844.6,2261.0,-416.4,-18.4179
2005,m2026,2015,10,38013,1913.5,2261.0,-347.5,-15.371
2005,sdc_2024,2020,15,38013,1824.8,2195.0,-370.2,-16.8649
2005,m2026,2020,15,38013,1942.1,2195.0,-252.9,-11.5235
2005,sdc_2024,2024,19,38013,1786.5,2154.0,-367.5,-17.061
2005,m2026,2024,19,38013,1995.0,2154.0,-159.0,-7.38
2005,sdc_2024,2010,5,38015,77583.8,81308.0,-3724.2,-4.5804
2005,m2026,2010,5,38015,76546.4,81308.0,-4761.6,-5.8562
2005,sdc_2024,2015,10,38015,81386.4,90510.0,-9123.6,-10.0802
2005,m2026,2015,10,38015,78912.6,90510.0,-11597.4,-12.8134
2005,sdc_2024,2020,15,38015,84798.7,98455.0,-13656.3,-13.8706
2005,m2026,2020,15,38015,80682.6,98455.0,-17772.4,-18.0513
2005,sdc_2024,2024,19,38015,86455.6,103107.0,-16651.4,-16.1497
2005,m2026,2024,19,38015,81469.3,103107.0,-21637.7,-20.9857
2005,sdc_2024,2010,5,38017,138327.3,149778.0,-11450.7,-7.6451
2005,m2026,2010,5,38017,134686.3,149778.0,-15091.7,-10.0761
2005,sdc_2024,2015,10,38017,142718.7,166552.0,-23833.3,-14.3098
2005,m2026,2015,10,38017,134089.8,166552.0,-32462.2,-19.4907
2005,sdc_2024,2020,15,38017,146371.0,184531.0,-38160.0,-20.6795
2005,m2026,2020,15,38017,132331.8,184531.0,-52199.2,-28.2875
2005,sdc_2024,2024,19,38017,147550.4,200945.0,-53394.6,-26.5717
2005,m2026,2024,19,38017,129883.6,200945.0,-71061.4,-35.3636
2005,sdc_2024,2010,5,38019,3865.7,3993.0,-127.3,-3.1888
2005,m2026,2010,5,38019,3910.8,3993.0,-82.2,-2.0576
2005,sdc_2024,2015,10,38019,3430.9,3847.0,-416.1,-10.8169
2005,m2026,2015,10,38019,3490.0,3847.0,-357.0,-9.2795
2005,sdc_2024,2020,15,38019,3072.1,3710.0,-637.9,-17.1936
2005,m2026,2020,15,38019,3121.7,3710.0,-588.3,-15.8574
2005,sdc_2024,2024,19,38019,2794.3,3567.0,-772.7,-21.6626
2005,m2026,2024,19,38019,2853.5,3567.0,-713.5,-20.002
2005,sdc_2024,2010,5,38021,5147.2,5289.0,-141.8,-2.6809
2005,m2026,2010,5,38021,5153.0,5289.0,-136.0,-2.5712
2005,sdc_2024,2015,10,38021,4804.8,5101.0,-296.2,-5.8064
2005,m2026,2015,10,38021,4830.2,5101.0,-270.8,-5.3085
2005,sdc_2024,2020,15,38021,4459.9,4988.0,-528.1,-10.587
2005,m2026,2020,15,38021,4525.4,4988.0,-462.6,-9.2743
2005,sdc_2024,2024,19,38021,4195.1,4930.0,-734.9,-14.9067
2005,m2026,2024,19,38021,4291.2,4930.0,-638.8,-12.958
2005,sdc_2024,2010,5,38023,1927.8,2071.0,-143.2,-6.9131
2005,m2026,2010,5,38023,1951.4,2071.0,-119.6,-5.7771
2005,sdc_2024,2015,10,38023,1803.7,2428.0,-624.3,-25.7122
2005,m2026,2015,10,38023,1831.5,2428.0,-596.5,-24.5662
2005,sdc_2024,2020,15,38023,1716.5,2195.0,-478.5,-21.798
2005,m2026,2020,15,38023,1736.2,2195.0,-458.8,-20.8998
2005,sdc_2024,2024,19,38023,1636.0,2124.0,-488.0,-22.9764
2005,m2026,2024,19,38023,1665.1,2124.0,-458.9,-21.6039
2005,sdc_2024,2010,5,38025,3282.1,3536.0,-253.9,-7.181
2005,m2026,2010,5,38025,3215.1,3536.0,-320.9,-9.0761
2005,sdc_2024,2015,10,38025,3147.3,4375.0,-1227.7,-28.0614
2005,m2026,2015,10,38025,3035.7,4375.0,-1339.3,-30.6125
2005,sdc_2024,2020,15,38025,3038.4,4095.0,-1056.6,-25.8014
2005,m2026,2020,15,38025,2867.6,4095.0,-1227.4,-29.9738
2005,sdc_2024,2024,19,38025,2957.2,4031.0,-1073.8,-26.6395
2005,m2026,2024,19,38025,2731.5,4031.0,-1299.5,-32.2377
2005,sdc_2024,2010,5,38027,2423.5,2385.0,38.5,1.6139
2005,m2026,2010,5,38027,2445.9,2385.0,60.9,2.5541
2005,sdc_2024,2015,10,38027,2255.3,2329.0,-73.7,-3.1642
2005,m2026,2015,10,38027,2308.6,2329.0,-20.4,-0.8773
2005,sdc_2024,2020,15,38027,2117.0,2339.0,-222.0,-9.4904
2005,m2026,2020,15,38027,2194.0,2339.0,-145.0,-6.1995
2005,sdc_2024,2024,19,38027,2019.2,2309.0,-289.8,-12.5503
2005,m2026,2024,19,38027,2110.9,2309.0,-198.1,-8.5783
2005,sdc_2024,2010,5,38029,3284.3,3550.0,-265.7,-7.4845
2005,m2026,2010,5,38029,3322.4,3550.0,-227.6,-6.4106
2005,sdc_2024,2015,10,38029,2777.4,3412.0,-634.6,-18.5983
2005,m2026,2015,10,38029,2860.7,3412.0,-551.3,-16.1564
2005,sdc_2024,2020,15,38029,2343.6,3303.0,-959.4,-29.0455
2005,m2026,2020,15,38029,2461.6,3303.0,-841.4,-25.4727
2005,sdc_2024,2024,19,38029,2050.9,3209.0,-1158.1,-36.0882
2005,m2026,2024,19,38029,2180.3,3209.0,-1028.7,-32.0571
2005,sdc_2024,2010,5,38031,3340.7,3343.0,-2.3,-0.07
2005,m2026,2010,5,38031,3351.2,3343.0,8.2,0.2449
2005,sdc_2024,2015,10,38031,3133.7,3337.0,-203.3,-6.0918
2005,m2026,2015,10,38031,3152.2,3337.0,-184.8,-5.5391
2005,sdc_2024,2020,15,38031,2950.7,3395.0,-444.3,-13.088
2005,m2026,2020,15,38031,2965.1,3395.0,-429.9,-12.6639
2005,sdc_2024,2024,19,38031,2807.9,3323.0,-515.1,-15.5
2005,m2026,2024,19,38031,2815.4,3323.0,-507.6,-15.2752
2005,sdc_2024,2010,5,38033,1486.8,1680.0,-193.2,-11.5015
2005,m2026,2010,5,38033,1515.2,1680.0,-164.8,-9.8071
2005,sdc_2024,2015,10,38033,1282.1,1852.0,-569.9,-30.7714
2005,m2026,2015,10,38033,1343.2,1852.0,-508.8,-27.4721
2005,sdc_2024,2020,15,38033,1115.0,1729.0,-614.0,-35.5138
2005,m2026,2020,15,38033,1193.8,1729.0,-535.2,-30.9551
2005,sdc_2024,2024,19,38033,1000.7,1795.0,-794.3,-44.251
2005,m2026,2024,19,38033,1086.2,1795.0,-708.8,-39.4881
2005,sdc_2024,2010,5,38035,60510.7,66861.0,-6350.3,-9.4977
2005,m2026,2010,5,38035,59565.2,66861.0,-7295.8,-10.912
2005,sdc_2024,2015,10,38035,55728.0,69764.0,-14036.0,-20.1192
2005,m2026,2015,10,38035,53458.5,69764.0,-16305.5,-23.3724
2005,sdc_2024,2020,15,38035,51738.8,73169.0,-21430.2,-29.2886
2005,m2026,2020,15,38035,47905.0,73169.0,-25264.0,-34.5283
2005,sdc_2024,2024,19,38035,48382.1,73771.0,-25388.9,-34.4158
2005,m2026,2024,19,38035,43650.5,73771.0,-30120.5,-40.8297
2005,sdc_2024,2010,5,38037,2351.2,2394.0,-42.8,-1.7873
2005,m2026,2010,5,38037,2385.0,2394.0,-9.0,-0.3755
2005,sdc_2024,2015,10,38037,2133.2,2374.0,-240.8,-10.1448
2005,m2026,2015,10,38037,2190.5,2374.0,-183.5,-7.7299
2005,sdc_2024,2020,15,38037,1938.1,2304.0,-365.9,-15.8803
2005,m2026,2020,15,38037,2013.8,2304.0,-290.2,-12.5941
2005,sdc_2024,2024,19,38037,1786.6,2247.0,-460.4,-20.4895
2005,m2026,2024,19,38037,1880.7,2247.0,-366.3,-16.3029
2005,sdc_2024,2010,5,38039,2286.5,2420.0,-133.5,-5.5163
2005,m2026,2010,5,38039,2303.9,2420.0,-116.1,-4.7974
2005,sdc_2024,2015,10,38039,2120.5,2291.0,-170.5,-7.4439
2005,m2026,2015,10,38039,2148.0,2291.0,-143.0,-6.2429
2005,sdc_2024,2020,15,38039,1995.3,2310.0,-314.7,-13.6214
2005,m2026,2020,15,38039,2024.0,2310.0,-286.0,-12.3818
2005,sdc_2024,2024,19,38039,1894.3,2227.0,-332.7,-14.9384
2005,m2026,2024,19,38039,1928.7,2227.0,-298.3,-13.3963
2005,sdc_2024,2010,5,38041,2591.6,2477.0,114.6,4.6274
2005,m2026,2010,5,38041,2611.8,2477.0,134.8,5.4416
2005,sdc_2024,2015,10,38041,2882.7,2627.0,255.7,9.7336
2005,m2026,2015,10,38041,2927.5,2627.0,300.5,11.4375
2005,sdc_2024,2020,15,38041,3410.6,2484.0,926.6,37.301
2005,m2026,2020,15,38041,3616.8,2484.0,1132.8,45.6023
2005,sdc_2024,2024,19,38041,3886.6,2419.0,1467.6,60.6706
2005,m2026,2024,19,38041,4482.2,2419.0,2063.2,85.2904
2005,sdc_2024,2010,5,38043,2267.2,2435.0,-167.8,-6.8919
2005,m2026,2010,5,38043,2287.4,2435.0,-147.6,-6.061
2005,sdc_2024,2015,10,38043,2081.5,2448.0,-366.5,-14.9695
2005,m2026,2015,10,38043,2110.7,2448.0,-337.3,-13.7801
2005,sdc_2024,2020,15,38043,1923.6,2399.0,-475.4,-19.8184
2005,m2026,2020,15,38043,1958.0,2399.0,-441.0,-18.3809
2005,sdc_2024,2024,19,38043,1801.1,2371.0,-569.9,-24.0357
2005,m2026,2024,19,38043,1845.2,2371.0,-525.8,-22.1749
2005,sdc_2024,2010,5,38045,4136.5,4139.0,-2.5,-0.06
2005,m2026,2010,5,38045,4157.6,4139.0,18.6,0.4495
2005,sdc_2024,2015,10,38045,3850.1,4096.0,-245.9,-6.0044
2005,m2026,2015,10,38045,3885.6,4096.0,-210.4,-5.1374
2005,sdc_2024,2020,15,38045,3577.9,4086.0,-508.1,-12.436
2005,m2026,2020,15,38045,3624.1,4086.0,-461.9,-11.304
2005,sdc_2024,2024,19,38045,3358.1,4051.0,-692.9,-17.1041
2005,m2026,2024,19,38045,3417.1,4051.0,-633.9,-15.648
2005,sdc_2024,2010,5,38047,1817.5,1990.0,-172.5,-8.6673
2005,m2026,2010,5,38047,1832.9,1990.0,-157.1,-7.8927
2005,sdc_2024,2015,10,38047,1571.7,1941.0,-369.3,-19.0271
2005,m2026,2015,10,38047,1608.8,1941.0,-332.2,-17.1134
2005,sdc_2024,2020,15,38047,1342.7,1869.0,-526.3,-28.1592
2005,m2026,2020,15,38047,1411.3,1869.0,-457.7,-24.4899
2005,sdc_2024,2024,19,38047,1189.6,1880.0,-690.4,-36.7216
2005,m2026,2024,19,38047,1271.3,1880.0,-608.7,-32.3798
2005,sdc_2024,2010,5,38049,5141.9,5395.0,-253.1,-4.6917
2005,m2026,2010,5,38049,5196.0,5395.0,-199.0,-3.6885
2005,sdc_2024,2015,10,38049,4768.3,5977.0,-1208.7,-20.2227
2005,m2026,2015,10,38049,4852.2,5977.0,-1124.8,-18.8187
2005,sdc_2024,2020,15,38049,4401.7,5336.0,-934.3,-17.5092
2005,m2026,2020,15,38049,4529.3,5336.0,-806.7,-15.1188
2005,sdc_2024,2024,19,38049,4120.2,5135.0,-1014.8,-19.7625
2005,m2026,2024,19,38049,4280.2,5135.0,-854.8,-16.6457
2005,sdc_2024,2010,5,38051,2854.4,2809.0,45.4,1.6179
2005,m2026,2010,5,38051,2885.1,2809.0,76.1,2.7105
2005,sdc_2024,2015,10,38051,2653.1,2745.0,-91.9,-3.3494
2005,m2026,2015,10,38051,2694.9,2745.0,-50.1,-1.8252
2005,sdc_2024,2020,15,38051,2460.6,2534.0,-73.4,-2.8958
2005,m2026,2020,15,38051,2543.2,2534.0,9.2,0.3637
2005,sdc_2024,2024,19,38051,2298.4,2461.0,-162.6,-6.6059
2005,m2026,2024,19,38051,2434.2,2461.0,-26.8,-1.089
2005,sdc_2024,2010,5,38053,5713.1,6360.0,-646.9,-10.1715
2005,m2026,2010,5,38053,5725.3,6360.0,-634.7,-9.9795
2005,sdc_2024,2015,10,38053,5809.8,10979.0,-5169.2,-47.0829
2005,m2026,2015,10,38053,5884.9,10979.0,-5094.1,-46.3989
2005,sdc_2024,2020,15,38053,6025.4,14707.0,-8681.6,-59.0304
2005,m2026,2020,15,38053,6149.0,14707.0,-8558.0,-58.1899
2005,sdc_2024,2024,19,38053,6208.8,14782.0,-8573.2,-57.9973
2005,m2026,2024,19,38053,6397.6,14782.0,-8384.4,-56.7204
2005,sdc_2024,2010,5,38055,8255.0,8962.0,-707.0,-7.8884
2005,m2026,2010,5,38055,8293.7,8962.0,-668.3,-7.4575
2005,sdc_2024,2015,10,38055,7792.2,9553.0,-1760.8,-18.4321
2005,m2026,2015,10,38055,7836.0,9553.0,-1717.0,-17.9729
2005,sdc_2024,2020,15,38055,7358.1,9776.0,-2417.9,-24.7328
2005,m2026,2020,15,38055,7378.7,9776.0,-2397.3,-24.5221
2005,sdc_2024,2024,19,38055,6945.7,9845.0,-2899.3,-29.4493
2005,m2026,2024,19,38055,6984.7,9845.0,-2860.3,-29.0531
2005,sdc_2024,2010,5,38057,8167.6,8424.0,-256.4,-3.044
2005,m2026,2010,5,38057,8227.8,8424.0,-196.2,-2.3292
2005,sdc_2024,2015,10,38057,8180.8,8712.0,-531.2,-6.0974
2005,m2026,2015,10,38057,8248.7,8712.0,-463.3,-5.3176
2005,sdc_2024,2020,15,38057,8289.1,8353.0,-63.9,-0.7651
2005,m2026,2020,15,38057,8322.1,8353.0,-30.9,-0.3705
2005,sdc_2024,2024,19,38057,8274.3,8348.0,-73.7,-0.8826
2005,m2026,2024,19,38057,8357.4,8348.0,9.4,0.1129
2005,sdc_2024,2010,5,38059,25622.4,27471.0,-1848.6,-6.7292
2005,m2026,2010,5,38059,25633.2,27471.0,-1837.8,-6.6899
2005,sdc_2024,2015,10,38059,25757.9,29777.0,-4019.1,-13.4974
2005,m2026,2015,10,38059,25742.4,29777.0,-4034.6,-13.5495
2005,sdc_2024,2020,15,38059,25889.8,33291.0,-7401.2,-22.2317
2005,m2026,2020,15,38059,25787.0,33291.0,-7504.0,-22.5407
2005,sdc_2024,2024,19,38059,25841.9,34194.0,-8352.1,-24.4256
2005,m2026,2024,19,38059,25707.3,34194.0,-8486.7,-24.8193
2005,sdc_2024,2010,5,38061,7021.5,7673.0,-651.5,-8.491
2005,m2026,2010,5,38061,7085.6,7673.0,-587.4,-7.6558
2005,sdc_2024,2015,10,38061,7300.2,9751.0,-2450.8,-25.1338
2005,m2026,2015,10,38061,7509.2,9751.0,-2241.8,-22.99
2005,sdc_2024,2020,15,38061,7622.8,9806.0,-2183.2,-22.2635
2005,m2026,2020,15,38061,8053.3,9806.0,-1752.7,-17.8742
2005,sdc_2024,2024,19,38061,7872.3,9474.0,-1601.7,-16.9066
2005,m2026,2024,19,38061,8536.5,9474.0,-937.5,-9.896
2005,sdc_2024,2010,5,38063,3055.8,3126.0,-70.2,-2.2469
2005,m2026,2010,5,38063,3090.5,3126.0,-35.5,-1.1361
2005,sdc_2024,2015,10,38063,2823.4,3014.0,-190.6,-6.3227
2005,m2026,2015,10,38063,2871.0,3014.0,-143.0,-4.7449
2005,sdc_2024,2020,15,38063,2647.3,3019.0,-371.7,-12.3104
2005,m2026,2020,15,38063,2686.5,3019.0,-332.5,-11.0125
2005,sdc_2024,2024,19,38063,2496.8,3007.0,-510.2,-16.9666
2005,m2026,2024,19,38063,2546.5,3007.0,-460.5,-15.3159
2005,sdc_2024,2010,5,38065,1780.1,1846.0,-65.9,-3.5684
2005,m2026,2010,5,38065,1794.6,1846.0,-51.4,-2.786
2005,sdc_2024,2015,10,38065,1660.2,1868.0,-207.8,-11.1248
2005,m2026,2015,10,38065,1689.5,1868.0,-178.5,-9.5538
2005,sdc_2024,2020,15,38065,1536.1,1875.0,-338.9,-18.075
2005,m2026,2020,15,38065,1580.3,1875.0,-294.7,-15.7155
2005,sdc_2024,2024,19,38065,1431.2,1882.0,-450.8,-23.9512
2005,m2026,2024,19,38065,1488.3,1882.0,-393.7,-20.9198
2005,sdc_2024,2010,5,38067,7174.4,7413.0,-238.6,-3.2182
2005,m2026,2010,5,38067,7196.6,7413.0,-216.4,-2.9187
2005,sdc_2024,2015,10,38067,6518.1,7068.0,-549.9,-7.7801
2005,m2026,2015,10,38067,6552.1,7068.0,-515.9,-7.2987
2005,sdc_2024,2020,15,38067,5917.3,6835.0,-917.7,-13.4263
2005,m2026,2020,15,38067,5957.0,6835.0,-878.0,-12.8462
2005,sdc_2024,2024,19,38067,5456.5,6588.0,-1131.5,-17.1755
2005,m2026,2024,19,38067,5501.1,6588.0,-1086.9,-16.4985
2005,sdc_2024,2010,5,38069,4086.8,4357.0,-270.2,-6.2008
2005,m2026,2010,5,38069,4088.7,4357.0,-268.3,-6.1577
2005,sdc_2024,2015,10,38069,3787.8,4364.0,-576.2,-13.2029
2005,m2026,2015,10,38069,3793.6,4364.0,-570.4,-13.0695
2005,sdc_2024,2020,15,38069,3472.2,3990.0,-517.8,-12.977
2005,m2026,2020,15,38069,3509.3,3990.0,-480.7,-12.0473
2005,sdc_2024,2024,19,38069,3214.7,3853.0,-638.3,-16.5668
2005,m2026,2024,19,38069,3287.4,3853.0,-565.6,-14.6806
2005,sdc_2024,2010,5,38071,10471.0,11451.0,-980.0,-8.558
2005,m2026,2010,5,38071,10510.7,11451.0,-940.3,-8.2117
2005,sdc_2024,2015,10,38071,9691.0,11615.0,-1924.0,-16.5652
2005,m2026,2015,10,38071,9749.7,11615.0,-1865.3,-16.0594
2005,sdc_2024,2020,15,38071,8993.2,11612.0,-2618.8,-22.5522
2005,m2026,2020,15,38071,9030.2,11612.0,-2581.8,-22.2336
2005,sdc_2024,2024,19,38071,8444.3,11510.0,-3065.7,-26.6353
2005,m2026,2024,19,38071,8460.6,11510.0,-3049.4,-26.4936
2005,sdc_2024,2010,5,38073,5571.6,5457.0,114.6,2.0993
2005,m2026,2010,5,38073,5592.1,5457.0,135.1,2.4765
2005,sdc_2024,2015,10,38073,5412.6,5442.0,-29.4,-0.5403
2005,m2026,2015,10,38073,5465.6,5442.0,23.6,0.4342
2005,sdc_2024,2020,15,38073,5287.3,5701.0,-413.7,-7.2574
2005,m2026,2020,15,38073,5353.1,5701.0,-347.9,-6.1027
2005,sdc_2024,2024,19,38073,5153.8,5590.0,-436.2,-7.804
2005,m2026,2024,19,38073,5251.5,5590.0,-338.5,-6.0559
2005,sdc_2024,2010,5,38075,2420.5,2470.0,-49.5,-2.0028
2005,m2026,2010,5,38075,2421.5,2470.0,-48.5,-1.963
2005,sdc_2024,2015,10,38075,2336.2,2573.0,-236.8,-9.2048
2005,m2026,2015,10,38075,2355.1,2573.0,-217.9,-8.4694
2005,sdc_2024,2020,15,38075,2289.0,2290.0,-1.0,-0.043
2005,m2026,2020,15,38075,2301.2,2290.0,11.2,0.4884
2005,sdc_2024,2024,19,38075,2234.1,2376.0,-141.9,-5.9729
2005,m2026,2024,19,38075,2257.7,2376.0,-118.3,-4.9774
2005,sdc_2024,2010,5,38077,16072.1,16321.0,-248.9,-1.5253
2005,m2026,2010,5,38077,16375.2,16321.0,54.2,0.3321
2005,sdc_2024,2015,10,38077,14927.5,16345.0,-1417.5,-8.6721
2005,m2026,2015,10,38077,15442.9,16345.0,-902.1,-5.5192
2005,sdc_2024,2020,15,38077,13938.5,16531.0,-2592.5,-15.6829
2005,m2026,2020,15,38077,14524.5,16531.0,-2006.5,-12.138
2005,sdc_2024,2024,19,38077,13100.8,16658.0,-3557.2,-21.3543
2005,m2026,2024,19,38077,13778.8,16658.0,-2879.2,-17.2839
2005,sdc_2024,2010,5,38079,13254.6,13937.0,-682.4,-4.896
2005,m2026,2010,5,38079,13339.2,13937.0,-597.8,-4.2891
2005,sdc_2024,2015,10,38079,12882.0,14733.0,-1851.0,-12.5636
2005,m2026,2015,10,38079,13009.1,14733.0,-1723.9,-11.7009
2005,sdc_2024,2020,15,38079,12554.1,12194.0,360.1,2.9533
2005,m2026,2020,15,38079,12660.2,12194.0,466.2,3.8233
2005,sdc_2024,2024,19,38079,12262.8,11692.0,570.8,4.8821
2005,m2026,2024,19,38079,12349.9,11692.0,657.9,5.6268
2005,sdc_2024,2010,5,38081,3778.1,3829.0,-50.9,-1.3286
2005,m2026,2010,5,38081,3818.1,3829.0,-10.9,-0.2837
2005,sdc_2024,2015,10,38081,3485.7,3920.0,-434.3,-11.0786
2005,m2026,2015,10,38081,3556.0,3920.0,-364.0,-9.2851
2005,sdc_2024,2020,15,38081,3230.2,3866.0,-635.8,-16.4465
2005,m2026,2020,15,38081,3309.3,3866.0,-556.7,-14.399
2005,sdc_2024,2024,19,38081,3021.0,3710.0,-689.0,-18.5716
2005,m2026,2024,19,38081,3114.0,3710.0,-596.0,-16.0643
2005,sdc_2024,2010,5,38083,1286.9,1321.0,-34.1,-2.583
2005,m2026,2010,5,38083,1309.6,1321.0,-11.4,-0.8619
2005,sdc_2024,2015,10,38083,1133.9,1334.0,-200.1,-15.0029
2005,m2026,2015,10,38083,1165.4,1334.0,-168.6,-12.6415
2005,sdc_2024,2020,15,38083,1003.5,1268.0,-264.5,-20.8632
2005,m2026,2020,15,38083,1039.6,1268.0,-228.4,-18.012
2005,sdc_2024,2024,19,38083,906.1,1268.0,-361.9,-28.5415
2005,m2026,2024,19,38083,946.0,1268.0,-322.0,-25.3943
2005,sdc_2024,2010,5,38085,4020.3,4153.0,-132.7,-3.1963
2005,m2026,2010,5,38085,4029.3,4153.0,-123.7,-2.9786
2005,sdc_2024,2015,10,38085,3937.3,4459.0,-521.7,-11.7008
2005,m2026,2015,10,38085,3959.1,4459.0,-499.9,-11.21
2005,sdc_2024,2020,15,38085,3855.5,3897.0,-41.5,-1.0652
2005,m2026,2020,15,38085,3870.1,3897.0,-26.9,-0.6915
2005,sdc_2024,2024,19,38085,3766.1,3713.0,53.1,1.4311
2005,m2026,2024,19,38085,3781.8,3713.0,68.8,1.8542
2005,sdc_2024,2010,5,38087,726.9,727.0,-0.1,-0.011
2005,m2026,2010,5,38087,724.1,727.0,-2.9,-0.4006
2005,sdc_2024,2015,10,38087,710.5,779.0,-68.5,-8.793
2005,m2026,2015,10,38087,723.4,779.0,-55.6,-7.1363
2005,sdc_2024,2020,15,38087,671.3,707.0,-35.7,-5.047
2005,m2026,2020,15,38087,724.6,707.0,17.6,2.4848
2005,sdc_2024,2024,19,38087,636.0,660.0,-24.0,-3.6293
2005,m2026,2024,19,38087,726.4,660.0,66.4,10.0649
2005,sdc_2024,2010,5,38089,22698.5,24199.0,-1500.5,-6.2007
2005,m2026,2010,5,38089,22436.1,24199.0,-1762.9,-7.2852
2005,sdc_2024,2015,10,38089,22770.2,30315.0,-7544.8,-24.8881
2005,m2026,2015,10,38089,22196.8,30315.0,-8118.2,-26.7793
2005,sdc_2024,2020,15,38089,22861.8,33650.0,-10788.2,-32.06
2005,m2026,2020,15,38089,21905.7,33650.0,-11744.3,-34.9015
2005,sdc_2024,2024,19,38089,22827.4,33767.0,-10939.6,-32.3973
2005,m2026,2024,19,38089,21600.5,33767.0,-12166.5,-36.0307
2005,sdc_2024,2010,5,38091,1902.0,1975.0,-73.0,-3.6939
2005,m2026,2010,5,38091,1930.5,1975.0,-44.5,-2.2553
2005,sdc_2024,2015,10,38091,1740.0,1912.0,-172.0,-8.9934
2005,m2026,2015,10,38091,1794.1,1912.0,-117.9,-6.1668
2005,sdc_2024,2020,15,38091,1588.6,1791.0,-202.4,-11.3011
2005,m2026,2020,15,38091,1671.4,1791.0,-119.6,-6.6776
2005,sdc_2024,2024,19,38091,1492.5,1767.0,-274.5,-15.5358
2005,m2026,2024,19,38091,1579.9,1767.0,-187.1,-10.5904
2005,sdc_2024,2010,5,38093,20101.6,21100.0,-998.4,-4.7317
2005,m2026,2010,5,38093,20174.3,21100.0,-925.7,-4.3874
2005,sdc_2024,2015,10,38093,19225.9,21120.0,-1894.1,-8.9684
2005,m2026,2015,10,38093,19323.2,21120.0,-1796.8,-8.5078
2005,sdc_2024,2020,15,38093,18392.2,21601.0,-3208.8,-14.8549
