window,variant_id,place_fips,place_name,county_fips,tier,MAPE,MedAPE,mean_error_pct,MaxAPE,AE_terminal,flag,tier_boundary,multi_county_primary
primary,B-II,3843580,Kulm city,38045,EXCLUDED,8.361438023690512,9.579920497206505,-8.361438023690512,11.47594818405923,41.65769190813501,,False,False
primary,B-II,3862980,Plaza city,38061,EXCLUDED,8.192838627957013,7.113898359843962,-6.946348022165042,17.666775964448277,36.39355848676345,,False,False
primary,B-II,3835020,Hannaford city,38039,EXCLUDED,8.154216964877277,8.192872424207692,-8.154216964877277,11.17120758582487,12.456294243869436,,False,False
primary,B-II,3814740,Clifford city,38097,EXCLUDED,8.131389650211018,7.2780912140487946,8.131389650211018,14.20494373111876,0.9201028076395623,,False,False
primary,B-II,3827060,Fordville city,38099,EXCLUDED,8.109110024036465,8.199102443526995,-8.109110024036465,12.579283345696096,25.28435952484915,,False,False
primary,B-II,3870260,St. Thomas city,38067,EXCLUDED,8.062286615890894,8.541467235422177,-8.062286615890894,10.935142327383202,33.570886945066434,,False,False
primary,B-II,3848460,Ludden city,38021,EXCLUDED,8.012495994206374,8.55075909242577,7.821986253400094,16.642067624461987,1.8914575363975459,,False,False
primary,B-II,3842180,Kensal city,38093,EXCLUDED,7.956263722202321,8.618314836781591,7.956263722202321,13.040129580987832,17.64214679160395,,False,False
primary,B-II,3820300,Drake city,38049,EXCLUDED,7.619511150890841,8.34574095803883,-7.619511150890841,13.63601575299044,37.90812379331342,,False,False
primary,B-II,3836700,Hazelton city,38029,EXCLUDED,7.601517792936666,7.073451078683121,7.601517792936666,14.011332873268703,30.404592334993083,,False,False
primary,B-II,3803220,Arnegard city,38053,EXCLUDED,7.600611225854526,5.877400761408525,7.600611225854526,22.458478037903863,7.855339173459868,,False,False
primary,B-II,3872540,Sherwood city,38075,EXCLUDED,7.5213086137029475,7.323549870597498,7.5213086137029475,10.399715257059126,12.744245035508612,,False,False
primary,B-II,3853980,Montpelier city,38093,EXCLUDED,7.496908330464498,7.131721193082571,-7.496908330464498,12.717256973648686,7.123361946091848,,False,False
primary,B-II,3841500,Kathryn city,38003,EXCLUDED,7.496801649735242,7.241992681769908,-7.496801649735242,10.657181920027824,5.276717043496177,,False,False
primary,B-II,3887740,Wyndmere city,38077,EXCLUDED,7.401006008964508,7.95086722859012,-7.401006008964508,9.194374127683158,35.96440157519214,,False,False
primary,B-II,3808900,Braddock city,38029,EXCLUDED,7.33765592274015,6.570447947189243,-7.25431791466095,14.141072673922018,2.2625716278275227,,False,False
primary,B-II,3879180,Tolna city,38063,EXCLUDED,7.288803935018268,7.844677448720491,7.288803935018268,12.39662445433007,13.832479904427828,,False,False
primary,B-II,3860100,Osnabrock city,38019,EXCLUDED,7.2812267154250865,7.139010126797071,-7.2812267154250865,12.66903781004686,12.035585919544516,,False,False
primary,B-II,3861580,Pembina city,38067,EXCLUDED,7.22843132970023,7.823211443089582,7.22843132970023,10.515242887960477,50.71436872242259,,True,False
primary,B-II,3861780,Perth city,38095,EXCLUDED,7.10929646216807,7.455430298637817,6.691334461113151,16.59320353490562,0.10375537928167411,,False,False
primary,B-II,3843500,Kramer city,38009,EXCLUDED,7.0974026553553715,5.105697894243999,-7.0974026553553715,14.541018221655063,3.489844373197215,,False,False
primary,B-II,3869340,Rutland city,38081,EXCLUDED,7.067219078966249,7.828386619293802,-7.067219078966249,12.12677055892434,18.91776207192197,,False,False
primary,B-II,3874020,Souris city,38009,EXCLUDED,7.037542705469508,4.558780916444035,-7.037542705469508,16.686026088311607,6.507550174441526,,False,False
primary,B-II,3854220,Mooreton city,38077,EXCLUDED,6.945891955176014,7.23932696717083,6.945891955176014,11.159083869457463,19.391459515926158,,False,False
primary,B-II,3808500,Bowbells city,38013,EXCLUDED,6.894689570291601,6.843622934440205,6.894689570291601,10.286644317922692,14.286971627255411,,False,False
primary,B-II,3886620,Wimbledon city,38003,EXCLUDED,6.850690162422069,7.080292014990784,6.850690162422069,10.107899230624765,14.934303677161125,,False,False
primary,B-II,3802220,Anamoose city,38049,EXCLUDED,6.7561803426901434,5.882976501534149,-6.7561803426901434,13.612604520829821,29.403225764992413,,False,False
primary,B-II,3812260,Carpio city,38101,EXCLUDED,6.727437189027915,6.630103767854232,6.727437189027915,8.65678804888661,7.420220996562165,,False,False
primary,B-II,3860380,Overly city,38009,EXCLUDED,6.559267282854336,6.841758409947786,5.648566347496107,12.785213748531051,0.38975988191311295,,False,False
primary,B-II,3852740,Michigan City city,38063,EXCLUDED,6.4966770456384495,6.875971786734878,6.4966770456384495,11.047562042210822,28.454416829549302,,False,False
primary,B-II,3880860,Upham city,38049,EXCLUDED,6.4652648887839534,6.310909073591942,-6.4652648887839534,11.841836216116718,15.275968718790566,,False,False
primary,B-II,3886020,Wildrose city,38105,EXCLUDED,6.40696763413452,6.069375420662938,-0.8750841335568031,15.66856763330253,17.70548142563186,,False,False
primary,B-II,3860480,Oxbow city,38017,EXCLUDED,6.366370508594614,3.9057788909292697,6.366370508594614,13.76827248248319,51.63102180931196,,False,False
primary,B-II,3876620,Streeter city,38093,EXCLUDED,6.31068718038479,6.456884523333173,6.31068718038479,9.100058108248724,11.878893998862623,,False,False
primary,B-II,3864140,Powers Lake city,38013,EXCLUDED,6.29317194845266,6.636169436214965,-6.29317194845266,10.557116296489346,17.699044255903857,,False,False
primary,B-II,3876500,Strasburg city,38029,EXCLUDED,6.2265583340169375,6.454693874922288,-6.2265583340169375,8.33570972294196,28.513899397418072,,False,False
primary,B-II,3819300,Des Lacs city,38101,EXCLUDED,6.1953458706527895,5.60940657295704,6.1953458706527895,9.261694906195865,9.041907364274323,,False,False
primary,B-II,3814660,Cleveland city,38093,EXCLUDED,6.1473721283725355,3.7512309068455014,-1.6527411022987863,22.19192004176737,15.756263229654834,,False,False
primary,B-II,3803300,Arthur city,38017,EXCLUDED,6.010864766198599,5.885180318249116,-5.99818577262157,10.037864419299554,32.62305936272355,,False,False
primary,B-II,3804580,Balta city,38069,EXCLUDED,5.8688536752541305,7.1105352775703725,-5.8688536752541305,8.804984348956774,5.547140139842767,,False,False
primary,B-II,3812060,Canton City (Hensel) city,38067,EXCLUDED,5.842213380485253,5.405164208817156,-5.842213380485253,12.222833353199336,3.9113066730237875,,False,False
primary,B-II,3802380,Aneta city,38063,EXCLUDED,5.821341329261955,5.112017441078157,-5.821341329261955,9.683068285651085,10.281657737806569,,False,False
primary,B-II,3815140,Coleharbor city,38055,EXCLUDED,5.71967851426251,4.4985083447539544,4.156823138985128,14.624006052168786,3.248730474700025,,False,False
primary,B-II,3811340,Buxton city,38097,EXCLUDED,5.672569405714102,6.184678111697288,-5.672569405714102,7.596338067033667,26.815073376628845,,False,False
primary,B-II,3850380,Mantador city,38077,EXCLUDED,5.661281780624497,6.264264415559881,-5.661281780624497,8.35415063160756,3.3994782885421984,,False,False
primary,B-II,3867780,Rolette city,38079,EXCLUDED,5.628328930064681,3.82969270482238,5.628328930064681,13.98317745902913,5.7514771427581195,,False,False
primary,B-II,3853020,Milton city,38019,EXCLUDED,5.620203682989651,5.072536240402108,5.620203682989651,11.691416047934327,1.9274396310268997,,False,False
primary,B-II,3844900,Lansford city,38009,EXCLUDED,5.5467556969884955,5.7073756917623,5.5467556969884955,8.66918526170004,20.285893512378095,,False,False
primary,B-II,3815460,Columbus city,38013,EXCLUDED,5.546518110214383,5.758975895266106,5.546518110214383,8.678877926988115,11.456118863624312,,False,False
primary,B-II,3838780,Hoople city,38099,EXCLUDED,5.513466156657663,6.2240003427495445,-5.513466156657663,6.914684157309376,16.733535660688688,,False,False
primary,B-II,3857180,Nome city,38003,EXCLUDED,5.377309180023449,6.5314805407459415,5.377309180023449,8.600691377294764,4.2143387748744345,,False,False
primary,B-II,3871500,Scranton city,38011,EXCLUDED,5.270013313044427,5.909666737969829,-5.270013313044427,9.245004682142348,23.11251170535587,,False,False
primary,B-II,3845580,Leeds city,38005,EXCLUDED,5.246814629088329,5.582524910334899,-3.678855985320714,9.687885970669186,35.80284848905819,,False,False
primary,B-II,3841180,Jud city,38045,EXCLUDED,5.054654982525979,5.421268934075231,5.054654982525979,6.964309441245575,3.26976964122116,,False,False
primary,B-II,3849820,Makoti city,38101,EXCLUDED,5.051321990214466,4.72797592833151,5.051321990214466,7.39015919979064,5.880089501723262,,False,False
primary,B-II,3865900,Reeder city,38001,EXCLUDED,5.02956902205502,5.577792108100703,5.02956902205502,7.005320309800636,2.1220192874000077,,False,False
primary,B-II,3830460,Gladstone city,38089,EXCLUDED,4.833337723410983,4.945213922042187,-4.198660052500314,8.127110609347758,19.862001836264767,,False,False
primary,B-II,3826180,Fessenden city,38103,EXCLUDED,4.740867032153203,4.809033194622868,-4.740867032153203,6.466780628716803,27.257087961032425,,False,False
primary,B-II,3861460,Pekin city,38063,EXCLUDED,4.699159091792071,4.42152301089828,-1.1714387057495201,8.037611770054518,3.7269130245265387,,False,False
primary,B-II,3880140,Tuttle city,38043,EXCLUDED,4.666923547915136,4.982396250445084,4.662353198898169,10.198767111617038,0.07070262734226418,,False,False
primary,B-II,3815180,Colfax city,38077,EXCLUDED,4.580206679223311,4.687746094401842,-4.580206679223311,7.2390488555487655,15.129612108096921,,False,False
primary,B-II,3851060,Martin city,38083,EXCLUDED,4.525789137577005,3.497380686928339,-4.525789137577005,11.653255705766476,7.10848598051755,,False,False
primary,B-II,3832660,Granville city,38049,EXCLUDED,4.483636347721143,3.654795483620979,-4.007261782786921,10.498142530935638,24.250709246461327,,False,False
primary,B-II,3885020,Westhope city,38009,EXCLUDED,4.47575122782766,4.307618011155066,-4.47575122782766,7.762108725200948,28.642181195991498,,False,False
primary,B-II,3866300,Rhame city,38011,EXCLUDED,4.409451519470094,4.424907155109016,-4.409451519470094,8.254473263124233,12.8769782904738,,False,False
primary,B-II,3834180,Hague city,38029,EXCLUDED,4.2851886822962655,4.493809984065743,-4.2851886822962655,6.476070471869054,3.272529962513161,,False,False
primary,B-II,3867180,Robinson city,38043,EXCLUDED,4.278071145226301,2.467499237253702,-4.278071145226301,11.382862821065412,3.756344730951586,,False,False
primary,B-II,3875580,Starkweather city,38071,EXCLUDED,4.241693332466071,4.501672421951662,-4.241693332466071,8.073618355712421,7.831409805041048,,False,False
primary,B-II,3872820,Sibley city,38003,EXCLUDED,4.234047444486513,4.976949812414009,0.9123697145330312,8.592990068051378,1.7185980136102756,,False,False
primary,B-II,3883580,Warwick city,38005,EXCLUDED,4.230246066572308,3.8081535806739173,1.3219927634162667,10.58438713176523,2.36113309030673,,False,False
primary,B-II,3879140,Tolley city,38075,EXCLUDED,4.170809620921959,3.3329597814165806,3.61100820882073,9.164811073276198,1.2035730360176444,,False,False
primary,B-II,3815100,Cogswell city,38081,EXCLUDED,4.138375642544628,1.7167482084466674,-2.8127686038077746,13.812724695571868,9.530780039944588,,False,False
primary,B-II,3885540,White Earth city,38061,EXCLUDED,4.030914060521044,3.904569067232778,2.8750532162786904,9.310952532259087,0.7236904593445814,,False,False
primary,B-II,3829180,Gardena city,38009,EXCLUDED,4.010031650992369,3.1444655627120777,2.7176486500492785,9.076003106043519,0.6866796724872728,,False,False
primary,B-II,3871940,Sharon city,38091,EXCLUDED,4.007791184834072,3.6463398106120044,-2.9076202027259157,8.032748289670325,6.244550690116483,,False,False
primary,B-II,3826660,Flasher city,38059,EXCLUDED,4.006767254049522,2.783630014171007,-3.400229253091986,14.224529480369927,32.716417804850835,,False,False
primary,B-II,3827100,Forest River city,38099,EXCLUDED,3.9674713104598873,1.7920928609919562,-3.9674713104598873,10.399860746986485,11.543845429154999,,False,False
primary,B-II,3825180,Fairdale city,38099,EXCLUDED,3.9140926563705656,3.9385782410176446,0.2978629828160483,7.492535320548602,2.0229845365481225,,False,False
primary,B-II,3804940,Barney city,38077,EXCLUDED,3.808952577181846,3.950072499954027,2.3873535360412386,5.2950153687323445,2.382756915929555,,False,False
primary,B-II,3871780,Sentinel Butte city,38033,EXCLUDED,3.6721983885050875,3.6539650276734705,-3.6721983885050875,7.661539516762364,5.363077661733655,,False,False
primary,B-II,3851860,Medina city,38093,EXCLUDED,3.6711077443845666,3.157695208352399,3.6711077443845666,7.543009203449101,12.404831188421326,,False,False
primary,B-II,3877980,Tappen city,38043,EXCLUDED,3.651125067711269,3.875370636145168,-3.651125067711269,5.6746144719730145,10.918117809135936,,False,False
primary,B-II,3825300,Fairmount city,38077,EXCLUDED,3.631735047289162,3.368432389616354,3.631735047289162,8.1509021276014,26.979486042360634,,False,False
primary,B-II,3807020,Binford city,38039,EXCLUDED,3.5583613834387933,3.6662332813170666,3.5583613834387933,6.332472199995796,10.195280241993231,,False,False
primary,B-II,3862060,Pettibone city,38043,EXCLUDED,3.4483000299440576,2.849847061695574,-1.8995763749392922,7.401825233966999,4.012202916187221,,False,False
primary,B-II,3826420,Finley city,38091,EXCLUDED,3.4460054220822185,3.6091587261206723,-1.9982641021882734,6.2211279243663835,24.324610184272558,,False,False
primary,B-II,3830180,Gilby city,38035,EXCLUDED,3.374302607500094,3.464531822858203,3.3271013831934724,5.698457289368922,13.79026664027279,,False,False
primary,B-II,3879420,Towner city,38049,EXCLUDED,3.275535953311528,2.9564573300226686,3.225308181455759,7.138056024573314,0.7149332771808758,,False,False
primary,B-II,3850780,Marion city,38045,EXCLUDED,3.2538158063227995,3.225231644256678,3.2538158063227995,4.362660644341169,3.65638647711404,,False,False
primary,B-II,3828860,Gackle city,38047,EXCLUDED,3.192757943843526,3.1440929245631173,3.192757943843526,4.416325081096032,12.54236323031273,,False,False
primary,B-II,3818620,Deering city,38049,EXCLUDED,3.1416659016790134,2.0180117767243377,3.0828118736240997,9.325296948603052,0.27072852905260447,,False,False
primary,B-II,3874185,South Heart city,38089,EXCLUDED,3.12084927792493,3.2191217769034366,-2.820634762997636,5.312546616418387,21.99394299197212,,False,False
primary,B-II,3849020,McClusky city,38083,EXCLUDED,3.07484053363855,2.797469326307989,3.07484053363855,5.800046570008004,5.874331083935601,,False,False
primary,B-II,3820940,Dunn Center city,38025,EXCLUDED,2.980415588543935,2.802444246417903,0.12098492024311161,4.991601633784338,0.9131734773931726,,False,False
primary,B-II,3807180,Bisbee city,38095,EXCLUDED,2.854620387648665,3.1252900469119647,2.854620387648665,5.68603517975248,2.7211536672605234,,False,False
primary,B-II,3850420,Manvel city,38035,EXCLUDED,2.7648656252400414,3.016389303683357,2.2761599480794845,5.4685057777825214,20.014731146684028,,False,False
primary,B-II,3831180,Golden Valley city,38057,EXCLUDED,2.6449010229322845,3.3270195124578574,-2.568077216282611,4.399060208294651,4.903808523274222,,False,False
primary,B-II,3855020,Munich city,38019,EXCLUDED,2.605152677546192,2.7077573277650506,-2.605152677546192,4.671887107434378,8.689710019827942,,False,False
primary,B-II,3836140,Havana city,38081,EXCLUDED,2.5954676992152352,3.1678960175329585,-2.326599789359153,4.692881792945503,2.1235334580916714,,False,False
primary,B-II,3873820,Solen city,38085,EXCLUDED,2.402719416718914,2.636168616131322,2.402719416718914,4.137808545945418,1.3499827432034124,,False,False
primary,B-II,3870980,Sawyer city,38101,EXCLUDED,2.3792355921799078,1.8376278702679163,0.24140943282247102,5.4162644825531885,14.05510933282892,,False,False
primary,B-II,3822340,Edmore city,38071,EXCLUDED,2.3758001640445796,0.6567886388108283,-2.1271246586427446,8.577866754400459,11.751677453528629,,False,False
primary,B-II,3879340,Tower City city,38017,EXCLUDED,2.361729356302704,2.768231885724984,0.7526926166379156,4.221800443461151,7.676984704677409,,False,True
primary,B-II,3855620,Neche city,38067,EXCLUDED,2.334052318267983,2.235743917596608,-2.334052318267983,3.30590256173372,8.074338110016356,,False,False
primary,B-II,3817060,Crystal city,38067,EXCLUDED,2.2363010080543595,2.493979687130847,2.158573479446337,3.9292150210428893,1.8449269533385149,,False,False
primary,B-II,3859660,Oriska city,38003,EXCLUDED,2.04159324292206,1.4275824714691763,-1.4314728382535697,4.485879955719917,1.2987046101603568,,False,False
primary,B-II,3875420,Stanton city,38057,EXCLUDED,1.930080967537474,1.8345813303409968,1.930080967537474,3.4392168747571095,12.484357255368309,,False,False
primary,B-II,3816380,Courtenay city,38093,EXCLUDED,1.8657388632953744,1.5136506141525734,0.08409425194720999,4.552043279687892,0.724305304273841,,False,False
primary,B-II,3856420,New Leipzig city,38037,EXCLUDED,1.7411458311993795,1.25481545523502,-1.7411458311993795,3.815495711849311,1.2000213838379636,,False,False
primary,B-II,3847140,Litchville city,38003,EXCLUDED,1.6323771037888057,1.4402553382208425,-1.0380647139429862,3.2277707844810717,1.1455396088222471,,False,False
primary,B-II,3808580,Bowdon city,38103,EXCLUDED,1.6296560151634356,1.0517609178651268,-1.0642522372236125,4.551090342709566,2.0244809327000155,,False,False
primary,B-II,3826980,Forbes city,38021,EXCLUDED,1.6094962491329372,1.007382327305989,-1.2646383172911146,4.283099676032041,1.6275778768921754,,False,False
primary,B-II,3877660,Sykeston city,38103,EXCLUDED,1.5233671345398652,1.0185302160645548,-1.346925848235666,4.026711076125981,1.2996963903422625,,False,False
primary,B-II,3827260,Forman city,38081,EXCLUDED,1.463857750289057,1.4293429009426113,0.880987045269138,2.868385033494941,14.055086664125213,,True,False
primary,B-II,3806460,Berthold city,38101,EXCLUDED,1.4217327311955037,1.5750030805092683,0.9794191503726098,2.0588131404609,6.475434358296695,,False,False
primary,B-II,3800100,Abercrombie city,38077,EXCLUDED,1.3660690328081697,1.0376604473298583,0.500135617131421,3.6552224552749215,7.688578999003568,,False,False
primary,B-II,3851420,Maxbass city,38009,EXCLUDED,1.324265526914044,1.4393110738852868,-1.2327716590840607,2.298069758808883,0.39799832506042776,,False,False
primary,B-II,3866260,Reynolds city,38097,EXCLUDED,1.1548506761179165,1.3693426854045063,0.6997821971729703,2.234672524642647,6.100655992274426,,False,True
primary,B-II,3818180,Davenport city,38017,EXCLUDED,1.139268096858356,0.6265174724460876,0.36095419567823406,3.1396313028662934,0.950545293540614,,False,False
primary,B-II,3888140,Zap city,38057,EXCLUDED,1.123496629143435,1.1367636554062879,-0.7199835977437704,1.941132789710234,4.333047678881854,,False,False
