place_fips,MAPE,MedAPE,ME,MaxAPE,n_test_years,AE_terminal,place_name,window,variant_id
3866300,4.409451519470094,4.424907155109016,-4.409451519470094,8.254473263124233,10,12.8769782904738,Rhame city,primary,B-II
3866500,13.734836377028135,15.537044034758637,-13.734836377028135,21.822624025975774,10,149.92142705845356,Richardton city,primary,B-II
3866980,11.1469824745955,11.21577360049342,-11.1469824745955,16.47225286101408,10,36.56840135145126,Riverdale city,primary,B-II
3867180,4.278071145226301,2.467499237253702,-4.278071145226301,11.382862821065412,10,3.756344730951586,Robinson city,primary,B-II
3867500,18.90560928555081,18.544799554453938,-18.90560928555081,28.573654919373183,10,25.430552878242132,Rocklake city,primary,B-II
3867620,12.994528618113048,12.265143687297432,-12.994528618113048,26.96837923497066,10,15.371976163933276,Rogers city,primary,B-II
3867780,5.628328930064681,3.82969270482238,5.628328930064681,13.98317745902913,10,5.7514771427581195,Rolette city,primary,B-II
3867820,9.584302668870539,9.61709293301286,-9.584302668870539,19.163825295658793,10,221.72545867077224,Rolla city,primary,B-II
3868540,45.092745281283875,47.39187406459307,45.092745281283875,58.8746453788961,10,51.80968793342856,Ross city,primary,B-II
3868860,3.469234237084097,3.40861047053167,3.469234237084097,4.395414783527644,10,93.00898967862895,Rugby city,primary,B-II
3869140,127.9966666666667,100.0,-12.003333333333313,221.43333333333342,10,5.0,Ruso city,primary,B-II
3869340,7.067219078966249,7.828386619293802,-7.067219078966249,12.12677055892434,10,18.91776207192197,Rutland city,primary,B-II
3869460,12.474116193836608,15.507726978407906,-12.474116193836608,16.39722823454545,10,16.965655043027965,Ryder city,primary,B-II
3869980,13.05798024327836,12.747114493118268,-13.05798024327836,23.883522065126968,10,74.0389184018936,St. John city,primary,B-II
3870260,8.062286615890894,8.541467235422177,-8.062286615890894,10.935142327383202,10,33.570886945066434,St. Thomas city,primary,B-II
3870380,11.680301190615028,12.976495417822925,11.680301190615028,16.462995828827136,10,25.538448944977432,Sanborn city,primary,B-II
3870780,29.312584983377867,25.14818142306266,29.312584983377867,47.764377193357824,10,5.245120720194528,Sarles city,primary,B-II
3870980,2.3792355921799078,1.8376278702679163,0.24140943282247102,5.4162644825531885,10,14.05510933282892,Sawyer city,primary,B-II
3871500,5.270013313044427,5.909666737969829,-5.270013313044427,9.245004682142348,10,23.11251170535587,Scranton city,primary,B-II
3871660,10.686005085019179,8.486961567976362,-10.686005085019179,22.446437791689235,10,27.160189727943973,Selfridge city,primary,B-II
3871780,3.6721983885050875,3.6539650276734705,-3.6721983885050875,7.661539516762364,10,5.363077661733655,Sentinel Butte city,primary,B-II
3871940,4.007791184834072,3.6463398106120044,-2.9076202027259157,8.032748289670325,10,6.244550690116483,Sharon city,primary,B-II
3872180,10.358282807357138,12.27275805202628,10.129295843138099,18.339770549843248,10,15.148537957609605,Sheldon city,primary,B-II
3872540,7.5213086137029475,7.323549870597498,7.5213086137029475,10.399715257059126,10,12.744245035508612,Sherwood city,primary,B-II
3872580,12.61778284460289,12.261462771469699,-12.61778284460289,20.130214290579403,10,37.0395942946661,Sheyenne city,primary,B-II
3872820,4.234047444486513,4.976949812414009,0.9123697145330312,8.592990068051378,10,1.7185980136102756,Sibley city,primary,B-II
3873820,2.402719416718914,2.636168616131322,2.402719416718914,4.137808545945418,10,1.3499827432034124,Solen city,primary,B-II
3874020,7.037542705469508,4.558780916444035,-7.037542705469508,16.686026088311607,10,6.507550174441526,Souris city,primary,B-II
3874185,3.12084927792493,3.2191217769034366,-2.820634762997636,5.312546616418387,10,21.99394299197212,South Heart city,primary,B-II
3874740,14.90578482360479,14.131600954375731,14.90578482360479,26.966915116948236,10,25.348900209931344,Spiritwood Lake city,primary,B-II
3874780,91.26908282453208,100.0,-88.73091717546792,100.0,10,35.0,Springbrook city,primary,B-II
3875380,7.567347695292289,7.8094376962684295,-7.567347695292289,13.019856064614418,10,109.0589081959215,Stanley city,primary,B-II
3875420,1.930080967537474,1.8345813303409968,1.930080967537474,3.4392168747571095,10,12.484357255368309,Stanton city,primary,B-II
3875580,4.241693332466071,4.501672421951662,-4.241693332466071,8.073618355712421,10,7.831409805041048,Starkweather city,primary,B-II
3875780,2.272235902339738,2.437823700695298,2.272235902339738,4.117494072323729,10,2.377221713569611,Steele city,primary,B-II
3876500,6.2265583340169375,6.454693874922288,-6.2265583340169375,8.33570972294196,10,28.513899397418072,Strasburg city,primary,B-II
3876620,6.31068718038479,6.456884523333173,6.31068718038479,9.100058108248724,10,11.878893998862623,Streeter city,primary,B-II
3877180,13.160523988739834,13.479632915626754,-13.160523988739834,15.223634342047884,10,218.30691646496666,Surrey city,primary,B-II
3877660,1.5233671345398652,1.0185302160645548,-1.346925848235666,4.026711076125981,10,1.2996963903422625,Sykeston city,primary,B-II
3877980,3.651125067711269,3.875370636145168,-3.651125067711269,5.6746144719730145,10,10.918117809135936,Tappen city,primary,B-II
3878180,9.178936092995665,9.503206911189448,-9.178936092995665,12.655326973761191,10,21.044995827704014,Taylor city,primary,B-II
3878660,1.4665992609217047,0.851935442228885,-0.7982462389659999,5.487442188703454,10,9.198170847693063,Thompson city,primary,B-II
3878940,7.255434892484298,7.7471582154812335,-5.917295948004751,10.529644020210114,10,217.86832649146663,Tioga city,primary,B-II
3879140,4.170809620921959,3.3329597814165806,3.61100820882073,9.164811073276198,10,1.2035730360176444,Tolley city,primary,B-II
3879180,7.288803935018268,7.844677448720491,7.288803935018268,12.39662445433007,10,13.832479904427828,Tolna city,primary,B-II
3879340,2.361729356302704,2.768231885724984,0.7526926166379156,4.221800443461151,10,7.676984704677409,Tower City city,primary,B-II
3879420,3.275535953311528,2.9564573300226686,3.225308181455759,7.138056024573314,10,0.7149332771808758,Towner city,primary,B-II
3879940,8.891477256533667,9.01856085952235,8.891477256533667,11.497345871138922,10,61.165880034459065,Turtle Lake city,primary,B-II
3880140,4.666923547915136,4.982396250445084,4.662353198898169,10.198767111617038,10,0.07070262734226418,Tuttle city,primary,B-II
3880660,1.6689467094464814,1.7307106034663893,-1.0382804861896902,3.1774806322237876,10,17.02003647442018,Underwood city,primary,B-II
3880860,6.4652648887839534,6.310909073591942,-6.4652648887839534,11.841836216116718,10,15.275968718790566,Upham city,primary,B-II
3881180,1.5927543818346386,1.9290693568196637,0.5071404108066051,2.5155862357526177,10,147.55395691732429,Valley City city,primary,B-II
3881620,4.167103760489325,3.584515152679937,4.167103760489325,7.8606040904895185,10,44.6145528604211,Velva city,primary,B-II
3881700,33.984460840371256,36.54519813978639,-33.984460840371256,39.20166477960586,10,7.840332955921172,Venturia city,primary,B-II
3881900,11.019809208451584,11.213706972587627,11.019809208451584,16.43855316993858,10,4.514253688442665,Verona city,primary,B-II
3882380,10.936876689995955,11.3286240196024,-10.936876689995955,16.0276236119748,10,6.891878153149165,Voltaire city,primary,B-II
3882660,0.9970447645764194,1.0032199740639676,-0.2580672032780238,1.615944518854515,10,15.800579016351548,Wahpeton city,primary,B-II
3882780,13.077947354365708,11.840501922093882,13.077947354365708,25.71914469137988,10,68.41292487907049,Walcott city,primary,B-II
3882940,101.90972437069189,122.79828012118357,101.90972437069189,141.78033237223215,10,10.936150941301115,Wales city,primary,B-II
3882980,4.684544506843329,4.926724991333293,4.684544506843329,7.29128851089776,10,63.21547138948358,Walhalla city,primary,B-II
3883580,4.230246066572308,3.8081535806739173,1.3219927634162667,10.58438713176523,10,2.36113309030673,Warwick city,primary,B-II
3883700,0.9806626961680658,1.2877922011221874,0.5708576467495732,1.4956183428640735,10,17.164753888752784,Washburn city,primary,B-II
3883860,24.660004866419783,23.85927969556663,-24.660004866419783,33.447314645074464,10,1264.5378358108255,Watford City city,primary,B-II
3884780,3.5495269333589805,2.6473544049512543,1.477777404881806,10.44335545823657,10,4284.595443850718,West Fargo city,primary,B-II
3885020,4.47575122782766,4.307618011155066,-4.47575122782766,7.762108725200948,10,28.642181195991498,Westhope city,primary,B-II
3885540,4.030914060521044,3.904569067232778,2.8750532162786904,9.310952532259087,10,0.7236904593445814,White Earth city,primary,B-II
3886020,6.40696763413452,6.069375420662938,-0.8750841335568031,15.66856763330253,10,17.70548142563186,Wildrose city,primary,B-II
3886220,7.372711573984191,7.014096109154796,7.098493456037471,15.507622460470222,10,4469.451869332122,Williston city,primary,B-II
3886380,10.551433058035691,10.786133178370985,-10.551433058035691,16.461809220486618,10,24.36347764632019,Willow City city,primary,B-II
3886580,5.376077073828945,5.727273287483435,-5.376077073828945,9.385372621375328,10,67.01156051661985,Wilton city,primary,B-II
3886620,6.850690162422069,7.080292014990784,6.850690162422069,10.107899230624765,10,14.934303677161125,Wimbledon city,primary,B-II
3886780,14.160316347561945,6.889079925691783,14.160316347561945,37.285953066284435,10,3.67301222129322,Wing city,primary,B-II
3887020,4.406490167779251,4.514715570562886,4.406490167779251,6.6917695840423255,10,55.541687547551305,Wishek city,primary,B-II
3887180,23.029415079356248,25.551290015399445,-23.029415079356248,30.17889040845811,10,12.373345067467824,Wolford city,primary,B-II
3887580,15.928059984508772,16.29215652665666,-15.928059984508772,25.174613409802017,10,11.328576034410908,Woodworth city,primary,B-II
3887740,7.401006008964508,7.95086722859012,-7.401006008964508,9.194374127683158,10,35.96440157519214,Wyndmere city,primary,B-II
3887860,9.308560275940952,7.312377420552647,7.217368793911564,23.272042637425113,10,0.8502145155763028,York city,primary,B-II
3888140,1.123496629143435,1.1367636554062879,-0.7199835977437704,1.941132789710234,10,4.333047678881854,Zap city,primary,B-II
3888180,17.740241903974074,18.57230956058053,-17.740241903974074,25.929727164713494,10,21.00307900341793,Zeeland city,primary,B-II
3800100,2.0534677205762626,1.9402964346019074,-0.34957110018762494,3.635429639127316,5,9.343054172557203,Abercrombie city,secondary,A-I
3800340,12.823854525479636,12.95239842990162,-12.823854525479636,15.901720067298521,5,19.400098482104198,Adams city,secondary,A-I
3800940,5.165608429969862,3.738535899885246,0.9482367902572516,10.974281574947003,5,3.9362000520077203,Alamo city,secondary,A-I
3801180,7.278784320129932,7.424545432243167,-7.278784320129932,13.82937402897031,5,43.839115671835884,Alexander city,secondary,A-I
3801420,100.0,100.0,-100.0,100.0,5,44.0,Alice city,secondary,A-I
3801700,17.470440281186224,16.842132242144288,17.470440281186224,20.650750679586196,5,14.158746781446112,Almont city,secondary,A-I
3801740,20.072787191334562,19.472835699096624,-20.072787191334562,25.67843203574397,5,7.703529610723191,Alsen city,secondary,A-I
3801860,17.669818400794487,17.70996227284556,17.669818400794487,21.942445986896473,5,2.656494340926834,Ambrose city,secondary,A-I
3801940,100.0,100.0,-100.0,100.0,5,87.0,Amenia city,secondary,A-I
3802060,8.595160060375154,8.614074526030318,-8.595160060375154,9.634708609180453,5,1.8274150004032421,Amidon city,secondary,A-I
3802220,9.927778946249251,10.163975716041733,-9.927778946249251,11.671130376777938,5,25.209641613840347,Anamoose city,secondary,A-I
3802380,2.8491797474916662,3.383281835587969,2.8491797474916662,3.945388626261845,5,7.950712313631726,Aneta city,secondary,A-I
3802660,17.227044400529834,19.06519914616131,-17.227044400529834,24.856058714557992,5,5.468332917202758,Antler city,secondary,A-I
3802860,54.63220863399348,52.811638837725106,54.63220863399348,59.940434177310145,5,16.736648828604203,Ardoch city,secondary,A-I
3803020,46.06963058439579,46.064387077868055,46.06963058439579,61.24335899407255,5,292.13082240172605,Argusville city,secondary,A-I
3803220,7.668455362718828,7.424465481332858,-7.668455362718828,8.657108643803682,5,25.01904398059264,Arnegard city,secondary,A-I
3803300,5.301382646997981,5.250241963000235,-5.301382646997981,7.605262443076316,5,24.71710293999803,Arthur city,secondary,A-I
3803540,3.074090681978939,2.7570432009388735,3.074090681978939,4.917808030009816,5,6.654434420732514,Ashley city,secondary,A-I
3804020,100.0,100.0,-100.0,100.0,5,12.0,Ayr city,secondary,A-I
3804460,32.05574918325665,31.81923460075067,32.05574918325665,35.56503717741888,5,5.231804612246776,Balfour city,secondary,A-I
3804580,3.241608941494077,3.119038822915321,-3.241608941494077,3.9074539745883494,5,2.46169600399066,Balta city,secondary,A-I
3804940,3.766474898718264,1.8519127775632311,-3.0678427699478723,9.348028329976426,5,4.206612748489391,Barney city,secondary,A-I
3805260,8.975272487230749,8.817159686408733,8.975272487230749,10.18308496782159,5,4.192309366942823,Bathgate city,secondary,A-I
3805420,3.7929383091087914,3.743542213225204,3.7929383091087914,4.734250704395597,5,47.01110949464828,Beach city,secondary,A-I
3805820,3.6033246576696953,3.6910262553826776,3.6033246576696953,5.38432668015721,5,17.14735457194263,Belfield city,secondary,A-I
3805980,15.196693935250078,15.250550062031696,15.196693935250078,16.665364719102392,5,10.999140714607577,Benedict city,secondary,A-I
3806180,30.262702319403466,30.27467204944517,-30.262702319403466,33.01806652600053,5,3.631987317860058,Bergen city,secondary,A-I
3806300,14.081235522890925,13.940203707133048,14.081235522890925,15.130112610826195,5,4.841636035464383,Berlin city,secondary,A-I
3806460,2.117647834404399,2.163487927252152,2.117647834404399,2.2876678959595687,5,8.414418274911327,Berthold city,secondary,A-I
3806660,3.4484890220675952,3.475901275919404,3.4484890220675952,3.5597057763823106,5,107.3721165672755,Beulah city,secondary,A-I
3807020,5.10299173491776,5.281832533386934,5.10299173491776,5.582840451878137,5,8.9883731275238,Binford city,secondary,A-I
3807180,2.1577139885733896,2.147427928270861,2.1577139885733896,4.06252317159704,5,0.5026995806011882,Bisbee city,secondary,A-I
3807200,0.8744067499258404,0.8093598282107786,-0.7674360519227248,1.7839538656464857,5,1387.4166003905848,Bismarck city,secondary,A-I
3808460,3.410812534478732,3.4672500508164688,3.410812534478732,3.9871046530116896,5,85.06130719429393,Bottineau city,secondary,A-I
3808500,2.7155864696492684,2.530697592123384,2.6241676598927546,5.95054368150822,5,0.6536444897590741,Bowbells city,secondary,A-I
3808580,3.5890766323071674,3.9942261167922557,3.5890766323071674,5.195971783501546,5,7.066521625562103,Bowdon city,secondary,A-I
3808700,1.044607912976564,0.9697479300794423,1.044607912976564,1.9218699630646325,5,4.957364764163685,Bowman city,secondary,A-I
3808900,4.612006356118043,5.108665492090503,-2.1597605651235208,9.403311287459292,5,1.5045298059934868,Braddock city,secondary,A-I
3809320,100.0,100.0,-100.0,100.0,5,54.0,Briarwood city,secondary,A-I
3809460,1.0995002858420242,1.2416815209309948,1.0995002858420242,1.596150849358869,5,0.3352540106513686,Brinsmade city,secondary,A-I
3809700,14.224882132486377,15.546068957795445,14.224882132486377,18.82549135582024,5,2.830679391152408,Brocket city,secondary,A-I
3810060,21.466548582380767,21.832898466519516,21.466548582380767,24.876300131796306,5,21.14485511202686,Buchanan city,secondary,A-I
3810300,15.184389348856763,13.018710819653615,15.184389348856763,21.216489985910673,5,1.6401904001469632,Bucyrus city,secondary,A-I
3810420,80.7408243926071,100.0,-80.7408243926071,100.0,5,189.0,Buffalo city,secondary,A-I
3810940,9.447573481566192,9.124005029379163,-9.447573481566192,13.007829718567212,5,173.52444844568663,Burlington city,secondary,A-I
3811180,9.632917072334454,9.653352571739465,-9.632917072334454,12.83443146924581,5,9.240790657856984,Butte city,secondary,A-I
3811340,3.2388651504456503,3.3390692074218418,-3.2388651504456503,3.55221782957336,5,11.866857132779046,Buxton city,secondary,A-I
3811580,42.40229987191149,41.276221958637734,42.40229987191149,59.37989197820709,5,1.5827314362660987,Calio city,secondary,A-I
3811700,10.767803420590187,9.977210317782706,-10.767803420590187,13.803736193191071,5,1.7363647903027992,Calvin city,secondary,A-I
3811860,1.0730752435079263,1.0021550211757055,0.9584339270162623,1.8399598839389524,5,19.521974368592282,Cando city,secondary,A-I
3812060,5.003541266540873,4.996402768091668,-5.003541266540873,7.634694440252387,5,2.443102220880764,Canton City (Hensel) city,secondary,A-I
3812260,1.816539033354936,1.8830631052953528,1.816539033354936,3.075319493300197,5,0.4302053375166963,Carpio city,secondary,A-I
3812340,6.80908875599763,7.149648775664756,6.80908875599763,7.8557479000695745,5,158.60755010240473,Carrington city,secondary,A-I
3812460,7.852160006658778,7.912259568941411,7.852160006658778,8.338783868159773,5,20.430020476991444,Carson city,secondary,A-I
3812700,8.878736085357632,9.249260073623887,8.878736085357632,11.057041865178334,5,274.8780607683334,Casselton city,secondary,A-I
3812820,32.34731055293404,31.879659116621074,32.34731055293404,39.72958018680307,5,4.972225597776127,Cathay city,secondary,A-I
3812940,0.7078523976853782,0.7417322383180251,0.7078523976853782,1.0674695888762167,5,9.049133307479906,Cavalier city,secondary,A-I
3813020,34.32376920448038,33.70074648360317,-34.32376920448038,37.61485264745584,5,14.669792532507778,Cayuga city,secondary,A-I
3813180,3.8238759756972462,3.887962892242705,-3.8238759756972462,4.3588585286752854,5,25.368556636890162,Center city,secondary,A-I
3814100,1.7427167857678048,1.6767127526160077,1.7427167857678048,3.7723741100033474,5,5.620837423904987,Christine city,secondary,A-I
3814660,10.348403979966815,7.1223260492906935,-7.499473560250536,23.649004582491447,5,16.79079325356893,Cleveland city,secondary,A-I
3814740,3.0402134726887473,3.4048078445829635,-0.8676053594757054,5.291561990716076,5,1.6403842171219836,Clifford city,secondary,A-I
3815100,8.771708016018618,9.209557985695277,-8.771708016018618,15.866316317255535,5,10.947758258906319,Cogswell city,secondary,A-I
3815140,6.242154167715386,6.546615388859242,-0.19980189332966986,10.769732042684497,5,5.788329673350326,Coleharbor city,secondary,A-I
3815180,2.165381243243289,1.6748653622616891,0.2582656659938371,4.384251910831126,5,3.894830300398752,Colfax city,secondary,A-I
3815460,6.413621633693886,6.495093121449627,6.413621633693886,6.537441088210792,5,8.629422236438245,Columbus city,secondary,A-I
3815820,17.256031742832114,21.335818215929486,17.256031742832114,26.099431950415937,5,0.887812935744817,Conway city,secondary,A-I
3815900,3.264352512334919,3.1342110644546515,3.264352512334919,4.218807343393027,5,40.500550496573055,Cooperstown city,secondary,A-I
3816380,2.7793829949886972,2.3920096855379307,2.5655372239542933,5.714943754905788,5,0.2031534824826835,Courtenay city,secondary,A-I
3816580,9.431974144100508,9.971419912619758,9.431974144100508,10.587304859807537,5,8.597138221196346,Crary city,secondary,A-I
3816940,4.84840472801596,4.869159930396691,4.84840472801596,5.039030860547343,5,52.10357909805953,Crosby city,secondary,A-I
3817060,1.1722963162604658,1.1298159652610165,1.1123705946868963,2.4934487816248363,5,0.16629387736665535,Crystal city,secondary,A-I
3818180,2.1035589385514015,2.2313545027105475,-2.1035589385514015,2.351874727272285,5,4.399577117255802,Davenport city,secondary,A-I
3818260,8.583329776976498,8.824409717463727,-8.583329776976498,9.708186180323935,5,6.785568809717375,Dawson city,secondary,A-I
3818340,19.891435907882446,19.868869695731213,19.891435907882446,21.8107898032663,5,16.13998445441706,Dazey city,secondary,A-I
3818620,3.47511723866299,4.084631949255161,-3.47511723866299,5.415922056954313,5,4.982648292397968,Deering city,secondary,A-I
3819300,3.3538908435208357,2.896480914965821,3.3538908435208357,5.835726116907079,5,1.8642996483469574,Des Lacs city,secondary,A-I
3819420,0.9389920264332268,0.9609002293104468,0.9389920264332268,1.0557288189659968,5,77.216005819173,Devils Lake city,secondary,A-I
3819580,10.930910148402791,11.1806117659453,-10.930910148402791,15.719630932601177,5,5.254887529994292,Dickey city,secondary,A-I
3819620,5.5141394760200875,5.56390075439039,5.5141394760200875,6.4995684841694255,5,1670.064122007334,Dickinson city,secondary,A-I
3819820,18.489058630141805,18.88114123139015,-18.489058630141805,23.797243738938924,5,19.75171230331931,Dodge city,secondary,A-I
3819900,100.0,100.0,-100.0,100.0,5,73.0,Donnybrook city,secondary,A-I
3820020,4.684090771737374,4.494298169963243,-4.684090771737374,7.78325082863516,5,2.0105587325028154,Douglas city,secondary,A-I
3820300,10.493749847995955,10.495191415740722,-10.493749847995955,10.892757513231533,5,30.281865886783663,Drake city,secondary,A-I
3820340,2.809144145675817,2.759756855893678,2.809144145675817,3.51475866428633,5,25.376557556147304,Drayton city,secondary,A-I
3820940,5.3653477890162895,5.860292088729943,-5.3653477890162895,7.390153508890925,5,5.795362911553553,Dunn Center city,secondary,A-I
3821020,9.512221271672894,9.378050329812952,-9.512221271672894,10.67538119709566,5,64.58605624242875,Dunseith city,secondary,A-I
3821220,9.304062862042791,8.410709266126801,9.304062862042791,13.456133172055074,5,10.495783874202957,Dwight city,secondary,A-I
3822140,0.78432160720184,0.5455052406867165,0.78432160720184,1.5535651856826513,5,3.1161786607794966,Edgeley city,secondary,A-I
3822260,8.753821143772257,9.245142599905373,-8.753821143772257,10.097345166607807,5,19.38690271988699,Edinburg city,secondary,A-I
3822340,4.404399958511771,4.302252049231572,-4.069093999565702,8.60494304511784,5,11.788771971811443,Edmore city,secondary,A-I
3822540,18.881132889974594,18.930237224568767,-18.881132889974594,21.721228023020622,5,6.950792967366599,Egeland city,secondary,A-I
3823020,11.011237932741611,11.460783890997792,11.011237932741611,12.03457585026413,5,63.06117745538404,Elgin city,secondary,A-I
3823220,1.682014188242584,1.8092881708784374,1.682014188242584,2.848861539332063,5,2.588977460225351,Ellendale city,secondary,A-I
3823340,4.417145961036112,4.573500317037261,-3.710436054703448,7.91859797129255,5,1.3622770817168153,Elliott city,secondary,A-I
3824060,1.0028078362567574,0.8628622073517925,-0.27022928345061503,1.8314463820153555,5,6.523489307562102,Emerado city,secondary,A-I
3824260,9.710848595983093,9.934128153327288,9.710848595983093,10.498862767478073,5,89.3453221512384,Enderlin city,secondary,A-I
3824540,6.569559640435299,4.757867746462464,4.232334502747478,13.86348813260164,5,4.139344939422344,Epping city,secondary,A-I
3824780,25.205193166624902,25.59897659590583,-25.205193166624902,28.52300123092993,5,25.100241083218336,Esmond city,secondary,A-I
3825180,6.497138271725542,7.251842481207634,-6.497138271725542,10.763968466032907,5,2.906271485828885,Fairdale city,secondary,A-I
3825300,5.483808962398147,5.435759659887942,5.483808962398147,7.180206382206561,5,23.76648312510372,Fairmount city,secondary,A-I
3825700,1.6589024587626349,1.802076513716557,-1.6589024587626349,2.534990282124,5,3454.811505992693,Fargo city,secondary,A-I
3826180,0.4741913732611495,0.4266379326777727,-0.13119859021352384,1.1613419799749292,5,5.191198650487934,Fessenden city,secondary,A-I
3826380,4.000801085582464,3.870726605196737,-4.000801085582464,4.90838564783311,5,4.352399555758183,Fingal city,secondary,A-I
3826420,5.296559632604872,5.135685433246763,-5.296559632604872,5.981748766913888,5,23.3886376786333,Finley city,secondary,A-I
3826660,4.814524135044891,3.460340581645469,-4.814524135044891,13.020295736163199,5,29.946680193175354,Flasher city,secondary,A-I
3826700,6.4902230479334175,6.426529150582651,6.4902230479334175,7.553881491283175,5,3.445264550949503,Flaxton city,secondary,A-I
3826980,1.6809170541041791,2.1052674293814166,0.5725567599534039,2.3170460444508585,5,0.8747666662769831,Forbes city,secondary,A-I
3827060,5.369825515336258,5.00436100428635,-5.369825515336258,6.925779799825184,5,13.92081739764862,Fordville city,secondary,A-I
3827100,4.928066178099687,7.037106268667988,-4.928066178099687,8.667831781730344,5,9.621293277720682,Forest River city,secondary,A-I
3827260,3.5120687848694416,3.8203371679622276,3.5120687848694416,4.529771169747145,5,22.195878731761013,Forman city,secondary,A-I
3827580,2.0929480864767216,1.2583911385103619,-1.9127928727641375,4.3343916567245415,5,0.5965547248262482,Fort Ransom city,secondary,A-I
3827820,26.162731084096656,26.378846820589956,-26.162731084096656,28.205731980635623,5,8.461719594190686,Fortuna city,secondary,A-I
3827860,13.352059622080223,13.253761682800395,-13.352059622080223,16.550629001892368,5,28.467081883254878,Fort Yates city,secondary,A-I
3828380,9.993887292849987,9.75074727595305,9.993887292849987,11.99355317129646,5,2.7298488001469963,Fredonia city,secondary,A-I
3828720,80.82967067627096,100.0,-80.82967067627096,100.0,5,196.0,Frontier city,secondary,A-I
3828780,11.808363527478189,11.708773678951133,-11.808363527478189,13.968531707144564,5,7.9620630730724,Fullerton city,secondary,A-I
3828860,2.072162897013137,1.9171346558739546,2.072162897013137,2.695918702195974,5,7.656409114236567,Gackle city,secondary,A-I
3828980,11.891902001809624,11.897242337851832,-11.891902001809624,13.566109679993286,5,15.329703938392413,Galesburg city,secondary,A-I
3829180,4.518481485323491,4.651267438927984,-4.518481485323491,8.366213024683882,5,1.9242289956772929,Gardena city,secondary,A-I
3829220,100.0,100.0,-100.0,100.0,5,125.0,Gardner city,secondary,A-I
3829460,7.60314436564772,7.76951623019842,7.60314436564772,8.111324203418482,5,118.83089958008077,Garrison city,secondary,A-I
3829540,21.867684127258613,21.747962929145054,-21.867684127258613,22.814362898605093,5,4.562872579721018,Gascoyne city,secondary,A-I
3830180,3.2565571275435063,3.436858081812582,3.2565571275435063,3.508259029683044,5,8.317196557986449,Gilby city,secondary,A-I
3830460,3.749954057552627,2.2088612036483295,3.49278677743209,8.301708914754718,5,1.7937417788407402,Gladstone city,secondary,A-I
3830580,9.555831327904894,9.222495387234673,9.555831327904894,12.29283386735189,5,51.506973904204415,Glenburn city,secondary,A-I
3830660,6.955897953689002,7.056798837505875,-6.955897953689002,9.405055999547427,5,8.934803199570055,Glenfield city,secondary,A-I
3830860,5.269477104757722,5.335616511315841,5.269477104757722,7.396948291081827,5,19.2318087466723,Glen Ullin city,secondary,A-I
3831180,0.6617389331026389,0.9304524890494957,-0.28955793748284053,1.0400210911823728,5,1.749250679413052,Golden Valley city,secondary,A-I
3831420,21.738983929586144,21.46386699005029,-21.738983929586144,25.54629938791378,5,22.736206455243263,Golva city,secondary,A-I
3831500,19.20663079376991,18.96029210293659,-19.20663079376991,21.99916609891238,5,23.75909938682537,Goodrich city,secondary,A-I
3831740,6.031174553248517,4.679063692373727,6.031174553248517,8.962002914178319,5,1.9403711879762824,Grace City city,secondary,A-I
3831820,2.2405433592239654,2.182388250257487,2.2405433592239654,2.958310628246789,5,119.13116899949819,Grafton city,secondary,A-I
3832060,5.675815791475797,5.768099043078782,5.675815791475797,6.385028414780298,5,3821.1202548252695,Grand Forks city,secondary,A-I
3832300,100.0,100.0,-100.0,100.0,5,195.0,Grandin city,secondary,A-I
3832580,3.4775818134979346,3.2857958992932623,0.7563680188498693,7.299078681576248,5,0.7299078681576248,Grano city,secondary,A-I
3832660,8.48396692571897,8.54998450110656,-8.48396692571897,10.512481715222423,5,24.283832762163797,Granville city,secondary,A-I
3832900,24.452835641852054,24.838619781269816,-24.452835641852054,28.90399879115148,5,15.897199335133315,Great Bend city,secondary,A-I
3833500,8.027605230762372,7.6130000172546275,8.027605230762372,16.16425346530948,5,0.2545555536763686,Grenora city,secondary,A-I
3834020,2.015408091523183,2.1552672533629744,-0.38645581433329335,3.520714171791059,5,25.49771219573529,Gwinner city,secondary,A-I
3834180,1.072894229770169,0.6837200106920402,-1.072894229770169,2.4926616435306714,5,0.4512552070567466,Hague city,secondary,A-I
3834340,16.53780691006757,16.044274820017836,-16.53780691006757,18.796142003546965,5,43.79501086826443,Halliday city,secondary,A-I
3834460,5.600755431544269,5.266133261541114,3.225742250795805,11.816169329343602,5,0.6319359913849336,Hamberg city,secondary,A-I
3834620,6.247009896009567,5.355203301682336,6.247009896009567,8.943441808419129,5,2.0616456480173255,Hamilton city,secondary,A-I
3834860,3.1897188118783624,2.3157957196049908,-0.11797396168065397,5.36356640588928,5,1.491878547600603,Hampden city,secondary,A-I
3834900,1.0477050565452841,1.08459342076434,-1.0477050565452841,1.5620856581411375,5,14.43367148122411,Hankinson city,secondary,A-I
3835020,1.5575763932522926,1.0381514816518354,-1.5575763932522926,2.9088602738868525,5,3.432455123186486,Hannaford city,secondary,A-I
3835060,4.9361563776439095,4.819949511075963,2.5620727499886207,10.22060488293243,5,0.43379545599683667,Hannah city,secondary,A-I
3835140,23.73913710429495,25.35391812818657,23.73913710429495,37.78545004189406,5,5.667817506284109,Hansboro city,secondary,A-I
3835900,10.300956184102029,10.264733353769168,10.300956184102029,11.617947148842992,5,181.70469340790441,Harvey city,secondary,A-I
