scenario,geography_level,geography_fips,geography_name,region_id,region_name,year,total_population,population_under_18,population_working_age_18_64,population_65_plus,population_85_plus,male_population,female_population,sex_ratio,youth_dependency_ratio,elderly_dependency_ratio,total_dependency_ratio
baseline,county,38025,Dunn County,R8,Dickinson,2053,3657.022962410919,606.2943489807311,2342.0759489477564,708.652664482431,139.53465386641585,2200.2546987033425,1456.7682637075761,151.0,0.26,0.3,0.56
baseline,county,38025,Dunn County,R8,Dickinson,2054,3646.7778760915426,601.5864722347387,2326.0454206498102,719.1459832069936,136.51119065451215,2197.3104170088404,1449.4674590827024,151.6,0.26,0.31,0.57
baseline,county,38025,Dunn County,R8,Dickinson,2055,3635.167297042955,596.0216966245995,2310.7632409542002,728.3823594641555,133.3815466155005,2193.285059462579,1441.8822375803766,152.1,0.26,0.32,0.57
baseline,county,38027,Eddy County,R3,Devils Lake,2025,2328.9999999999995,581.7714278239728,1293.352948790704,453.87562338532297,56.132488663616904,1203.333830111679,1125.6661698883206,106.9,0.45,0.35,0.8
baseline,county,38027,Eddy County,R3,Devils Lake,2026,2307.276586221266,584.0120694276598,1276.1000727111805,447.16444408242563,56.3272777846532,1189.9116251615606,1117.3649610597054,106.5,0.46,0.35,0.81
baseline,county,38027,Eddy County,R3,Devils Lake,2027,2292.3504980740668,586.8557242248559,1260.358107296096,445.13666655311505,55.75713780599947,1181.236288740369,1111.114209333698,106.3,0.47,0.35,0.82
baseline,county,38027,Eddy County,R3,Devils Lake,2028,2283.627891773127,590.299583053294,1246.5026215147266,446.8256872051065,54.873117305604026,1176.7193565381756,1106.9085352349514,106.3,0.47,0.36,0.83
baseline,county,38027,Eddy County,R3,Devils Lake,2029,2282.1003898024205,594.2232304157945,1236.9880153955653,450.8891439910606,54.096646444970794,1176.8497673032282,1105.250622499192,106.5,0.48,0.36,0.84
baseline,county,38027,Eddy County,R3,Devils Lake,2030,2285.4282041834786,596.6541207584485,1232.7004602964817,456.0736231285482,53.56206701469896,1180.67734085679,1104.7508633266882,106.9,0.48,0.37,0.85
baseline,county,38027,Eddy County,R3,Devils Lake,2031,2290.6600365735726,598.6101504760255,1232.4154838701181,459.6344022274288,53.8181565545884,1185.452996103988,1105.2070404695844,107.3,0.49,0.37,0.86
baseline,county,38027,Eddy County,R3,Devils Lake,2032,2295.173372501579,598.2094929677249,1235.7647711202876,461.19910841356614,54.073435293443374,1189.7706712189947,1105.4027012825838,107.6,0.48,0.37,0.86
baseline,county,38027,Eddy County,R3,Devils Lake,2033,2298.9414799804135,594.758029594662,1243.2280904578456,460.95535992790593,54.36058700613187,1193.582212072378,1105.3592679080355,108.0,0.48,0.37,0.85
baseline,county,38027,Eddy County,R3,Devils Lake,2034,2301.88755847928,588.3945566627244,1254.1244133485932,459.3685884679622,54.681679933611534,1196.81360481302,1105.0739536662597,108.3,0.47,0.37,0.84
baseline,county,38027,Eddy County,R3,Devils Lake,2035,2303.9089295934264,577.7357748413558,1269.354201880537,456.8189528715335,55.06107573546921,1199.3774824137327,1104.5314471796935,108.6,0.46,0.36,0.82
baseline,county,38027,Eddy County,R3,Devils Lake,2036,2305.0289482612498,563.6691209008554,1288.1069072780583,453.2529200823361,55.8954488642712,1201.328245677861,1103.7007025833886,108.8,0.44,0.35,0.79
baseline,county,38027,Eddy County,R3,Devils Lake,2037,2305.333316180415,547.7625289186649,1310.8404867907632,446.73030047098666,56.67984136961413,1202.7834929377962,1102.5498232426187,109.1,0.42,0.34,0.76
baseline,county,38027,Eddy County,R3,Devils Lake,2038,2305.0185536933136,531.3011644282551,1335.1661223558085,438.5512669092499,57.34604006549295,1203.8901021123145,1101.1284515809991,109.3,0.4,0.33,0.73
baseline,county,38027,Eddy County,R3,Devils Lake,2039,2304.393260208397,514.5855527342178,1359.7465483189453,430.06115915523367,57.838104141584594,1204.8412076585703,1099.5520525498264,109.6,0.38,0.32,0.69
baseline,county,38027,Eddy County,R3,Devils Lake,2040,2303.851465946549,500.96421052702084,1380.7256992205964,422.1615561989316,58.139289538164434,1205.848649134275,1098.0028168122737,109.8,0.36,0.31,0.67
baseline,county,38027,Eddy County,R3,Devils Lake,2041,2301.792250106073,489.3664762199945,1396.6726167950524,415.7531570910258,58.41552507277166,1206.264441486665,1095.5278086194078,110.1,0.35,0.3,0.65
baseline,county,38027,Eddy County,R3,Devils Lake,2042,2298.5521574272743,479.0924713770274,1406.9911824192134,412.4685036310335,58.795840557046056,1206.1008243587128,1092.4513330685613,110.4,0.34,0.29,0.63
baseline,county,38027,Eddy County,R3,Devils Lake,2043,2294.535765976068,469.583033237433,1412.744382889934,412.20834984870106,59.45639761370665,1205.3768518157628,1089.1589141603054,110.7,0.33,0.29,0.62
baseline,county,38027,Eddy County,R3,Devils Lake,2044,2289.9416135845026,468.7169282545269,1406.8102240703465,414.4144612596294,60.44099279471276,1204.1134270993923,1085.8281864851106,110.9,0.33,0.29,0.63
baseline,county,38027,Eddy County,R3,Devils Lake,2045,2284.8940489462498,467.925432168503,1398.4107919121545,418.5578248655924,61.68188855368322,1202.3273685528811,1082.5666803933689,111.1,0.33,0.3,0.63
baseline,county,38027,Eddy County,R3,Devils Lake,2046,2281.9221837248533,467.9023779725668,1390.455052563784,423.5647531885026,62.966735082925155,1201.5500086388151,1080.3721750860382,111.2,0.34,0.3,0.64
baseline,county,38027,Eddy County,R3,Devils Lake,2047,2280.5908243086956,468.4529251553876,1383.68094651693,428.45695263637816,64.7628614249476,1201.5469970269578,1079.0438272817378,111.4,0.34,0.31,0.65
baseline,county,38027,Eddy County,R3,Devils Lake,2048,2280.4473563359943,469.3257056517063,1377.8578691553976,433.26378152889015,66.74551381694853,1202.0930621091466,1078.3542942268475,111.5,0.34,0.31,0.66
baseline,county,38027,Eddy County,R3,Devils Lake,2049,2281.0605443999175,470.3091485977609,1372.6758726500116,438.0755231521449,68.47570870788293,1202.9660614892027,1078.0944829107145,111.6,0.34,0.32,0.66
baseline,county,38027,Eddy County,R3,Devils Lake,2050,2282.029047613384,471.3045325189312,1367.7309599643813,442.9935551300716,69.66085667880535,1203.9965608047426,1078.0324868086416,111.7,0.34,0.32,0.67
baseline,county,38027,Eddy County,R3,Devils Lake,2051,2282.557927336816,472.1249555742189,1362.4715112372617,447.9614605253353,70.31035672119587,1204.6717970350282,1077.8861303017875,111.8,0.35,0.33,0.68
baseline,county,38027,Eddy County,R3,Devils Lake,2052,2282.303276950448,472.5756528189115,1356.8429893395728,452.8846347919639,70.56632617215107,1204.858217244409,1077.4450597060393,111.8,0.35,0.33,0.68
baseline,county,38027,Eddy County,R3,Devils Lake,2053,2281.0016116904076,472.4874964611027,1350.7596031930752,457.7545120362296,70.50377233766302,1204.4518207814458,1076.5497909089618,111.9,0.35,0.34,0.69
baseline,county,38027,Eddy County,R3,Devils Lake,2054,2278.4739102629314,471.75264026834714,1344.2392163469908,462.4820536475935,70.25256062350817,1203.3760021103312,1075.0979081526,111.9,0.35,0.34,0.69
baseline,county,38027,Eddy County,R3,Devils Lake,2055,2274.6453182227733,470.2807215325692,1337.3269296656213,467.0376670245828,69.89579107327624,1201.595454128376,1073.0498640943972,112.0,0.35,0.35,0.7
baseline,county,38029,Emmons County,R7,Bismarck,2025,3215.0,692.7330613308854,1708.3909915108054,813.8759471583091,112.69926193746171,1666.8961377785702,1548.1038622214298,107.7,0.41,0.48,0.88
baseline,county,38029,Emmons County,R7,Bismarck,2026,3167.8835400855587,678.7233834696917,1677.3195385215038,811.8406180943631,110.69590206177777,1647.339485773016,1520.5440543125426,108.3,0.4,0.48,0.89
baseline,county,38029,Emmons County,R7,Bismarck,2027,3131.759366119578,668.5992647430396,1650.0773829321454,813.0827184443928,107.55859249536257,1631.844234308743,1499.9151318108347,108.8,0.41,0.49,0.9
baseline,county,38029,Emmons County,R7,Bismarck,2028,3105.855108137126,662.7539343340743,1626.8823192437196,816.218854559332,104.29822919719098,1620.2225260329815,1485.6325821041446,109.1,0.41,0.5,0.91
baseline,county,38029,Emmons County,R7,Bismarck,2029,3091.358785322781,660.9299806795909,1610.7796397581697,819.6491648850205,101.8513291584634,1613.1454461194196,1478.2133392033616,109.1,0.41,0.51,0.92
baseline,county,38029,Emmons County,R7,Bismarck,2030,3084.15192452589,661.4944342353808,1601.5112709074738,821.1462193830354,100.41506005265822,1608.427247843526,1475.7246766823641,109.0,0.41,0.51,0.93
baseline,county,38029,Emmons County,R7,Bismarck,2031,3080.8444929270204,663.2691117234489,1597.8865231120246,819.6888580915469,100.28567094239479,1605.8467565508593,1474.9977363761611,108.9,0.42,0.51,0.93
baseline,county,38029,Emmons County,R7,Bismarck,2032,3077.8516732963644,664.0181030897005,1598.8401839319358,814.9933862747281,100.44474880537832,1603.3489559313712,1474.5027173649933,108.7,0.42,0.51,0.93
baseline,county,38029,Emmons County,R7,Bismarck,2033,3074.9996497923976,662.7786125636695,1604.6772243725434,807.5438128561844,100.84694363646082,1600.7200066308546,1474.2796431615427,108.6,0.41,0.5,0.92
baseline,county,38029,Emmons County,R7,Bismarck,2034,3071.9409867386194,659.6463885080026,1613.6107978129546,798.6838004176622,101.41600108392544,1597.7139372985484,1474.227049440071,108.4,0.41,0.49,0.9
baseline,county,38029,Emmons County,R7,Bismarck,2035,3068.210489922229,653.3259732462705,1625.478230438625,789.4062862373336,102.11790679121064,1594.0650001408578,1474.1454897813712,108.1,0.4,0.49,0.89
baseline,county,38029,Emmons County,R7,Bismarck,2036,3063.467619783524,644.1845586945315,1639.8070527698874,779.476008319105,103.44162991152032,1589.4481795845343,1474.0194401989895,107.8,0.39,0.48,0.87
baseline,county,38029,Emmons County,R7,Bismarck,2037,3057.3535832245734,632.8588806683164,1655.8987346497393,768.5959679065179,105.1115705496415,1583.7750915905124,1473.578491634061,107.5,0.38,0.46,0.85
baseline,county,38029,Emmons County,R7,Bismarck,2038,3049.806179259175,620.0172730349574,1672.4343746422921,757.3545315819255,106.92319349640857,1577.1046803591566,1472.7014989000184,107.1,0.37,0.45,0.82
baseline,county,38029,Emmons County,R7,Bismarck,2039,3040.9013764820575,605.7618978367269,1688.713489473547,746.4259891717835,108.67602643330444,1569.5583611269851,1471.3430153550723,106.7,0.36,0.44,0.8
baseline,county,38029,Emmons County,R7,Bismarck,2040,3030.827526696378,591.8821630848687,1702.652626060529,736.2927375509804,110.24351668924128,1561.2855422514613,1469.5419844449168,106.2,0.35,0.43,0.78
baseline,county,38029,Emmons County,R7,Bismarck,2041,3016.2401448290793,577.6936060215193,1711.3489931491372,727.1975456584225,111.84093073850107,1550.9637583696308,1465.2763864594483,105.8,0.34,0.42,0.76
baseline,county,38029,Emmons County,R7,Bismarck,2042,2997.343160649716,563.0545739477277,1714.6399882447515,719.6485984572367,113.77467508045582,1538.7484497523615,1458.5947108973546,105.5,0.33,0.42,0.75
baseline,county,38029,Emmons County,R7,Bismarck,2043,2974.470265276967,547.9491068758632,1713.3232383110956,713.1979200900083,115.96379062725507,1524.809648640761,1449.660616636206,105.2,0.32,0.42,0.74
baseline,county,38029,Emmons County,R7,Bismarck,2044,2947.981042619572,542.1973642950275,1698.6763789931863,707.107299331358,118.39553452135854,1509.3411711721324,1438.6398714474394,104.9,0.32,0.42,0.74
baseline,county,38029,Emmons County,R7,Bismarck,2045,2918.910661780803,535.2409611218919,1682.7492684276515,700.9204322312595,120.94354536742212,1492.5860738498343,1426.3245879309686,104.6,0.32,0.42,0.73
baseline,county,38029,Emmons County,R7,Bismarck,2046,2891.4174637340734,527.7537285395605,1668.884572642679,694.7791625518339,123.55402144331079,1476.948410458863,1414.4690532752104,104.4,0.32,0.42,0.73
baseline,county,38029,Emmons County,R7,Bismarck,2047,2865.206309986157,519.6466241219451,1657.1218947573368,688.4377911068752,125.97435112081011,1462.2852210739622,1402.921088912195,104.2,0.31,0.42,0.73
baseline,county,38029,Emmons County,R7,Bismarck,2048,2840.1661629292903,510.8935529196177,1647.0539382105426,682.2186717991298,127.80285498005655,1448.5463749304236,1391.6197879988665,104.1,0.31,0.41,0.72
baseline,county,38029,Emmons County,R7,Bismarck,2049,2816.2124524612923,501.4785689641725,1638.2205327159666,676.5133507811532,128.43194493665365,1435.6377544989973,1380.5746979622947,104.0,0.31,0.41,0.72
baseline,county,38029,Emmons County,R7,Bismarck,2050,2793.278124504608,491.60127755902056,1629.9918889151832,671.6849580304045,127.65654988791111,1423.4886201837135,1369.7895043208948,103.9,0.3,0.41,0.71
baseline,county,38029,Emmons County,R7,Bismarck,2051,2770.719989893757,481.4264899700374,1621.4213912548664,667.8721086688535,125.86147496022613,1411.7499465837982,1358.970043309959,103.9,0.3,0.41,0.71
baseline,county,38029,Emmons County,R7,Bismarck,2052,2748.3143990041963,471.00061927730377,1612.7967342285804,664.5170454983124,123.39848764616498,1400.3059299600504,1348.008469044146,103.9,0.29,0.41,0.7
baseline,county,38029,Emmons County,R7,Bismarck,2053,2725.9717263771167,460.5052299022179,1603.2701147655237,662.196381709375,120.50014833648177,1389.0868598042478,1336.8848665728688,103.9,0.29,0.41,0.7
baseline,county,38029,Emmons County,R7,Bismarck,2054,2703.618602444166,450.1608734223349,1591.9551686604482,661.5025603613828,117.676932305827,1378.0165377117776,1325.6020647323883,104.0,0.28,0.42,0.7
baseline,county,38029,Emmons County,R7,Bismarck,2055,2681.2204761778557,440.12174306132977,1578.3022150632567,662.7965180532691,115.20672325547592,1367.0292845439767,1314.1911916338788,104.0,0.28,0.42,0.7
baseline,county,38031,Foster County,R6,Jamestown,2025,3212.0,717.487243761921,1756.374585063741,738.1381711743379,109.0202263399986,1649.5893329282624,1562.4106670717379,105.6,0.41,0.42,0.83
baseline,county,38031,Foster County,R6,Jamestown,2026,3170.0115386474054,695.8816857672136,1730.2561143936084,743.8737384865835,105.71135943446515,1638.5405657266354,1531.4709729207702,107.0,0.4,0.43,0.83
baseline,county,38031,Foster County,R6,Jamestown,2027,3140.897202729958,679.3761784380673,1713.6516354343055,747.8693888575848,99.7693064859356,1632.9968898727366,1507.9003128572213,108.3,0.4,0.44,0.83
baseline,county,38031,Foster County,R6,Jamestown,2028,3122.141144282831,668.400589362629,1703.3808039147011,750.3597510055013,93.49893104537863,1630.851896821073,1491.2892474617584,109.4,0.39,0.44,0.83
baseline,county,38031,Foster County,R6,Jamestown,2029,3114.8272905486774,662.7711168697941,1700.271166917006,751.7850067618775,88.85682074238045,1632.5704198258625,1482.2568707228152,110.1,0.39,0.44,0.83
baseline,county,38031,Foster County,R6,Jamestown,2030,3115.198873218566,660.75376706559,1702.9650653954684,751.4800407575077,86.25544238440321,1636.2282233087963,1478.97064990977,110.6,0.39,0.44,0.83
baseline,county,38031,Foster County,R6,Jamestown,2031,3118.3694892193344,659.7444304849412,1709.8292154356925,748.7958432987009,85.8596469810922,1640.961507486387,1477.4079817329473,111.1,0.39,0.44,0.82
baseline,county,38031,Foster County,R6,Jamestown,2032,3121.0678192557157,658.143752005821,1720.3298570037414,742.594210246153,87.37770864317301,1645.2531606288162,1475.8146586268992,111.5,0.38,0.43,0.81
baseline,county,38031,Foster County,R6,Jamestown,2033,3123.2858635746006,655.4106591111494,1734.0008673051673,733.8743371582843,90.03451645132418,1649.2547425389569,1474.0311210356442,111.9,0.38,0.42,0.8
baseline,county,38031,Foster County,R6,Jamestown,2034,3124.8131361847913,651.6142681275172,1749.0570960238485,724.1417720334256,92.77373693768585,1652.9183961708004,1471.894740013991,112.3,0.37,0.41,0.79
baseline,county,38031,Foster County,R6,Jamestown,2035,3125.420540379064,645.5603700126918,1765.4804597231312,714.3797106432409,95.06113100359715,1656.1504668989282,1469.2700734801356,112.7,0.37,0.4,0.77
baseline,county,38031,Foster County,R6,Jamestown,2036,3124.9733559958045,637.8645915681196,1782.4678944617615,704.6408699659231,97.6554702361368,1658.9310895784117,1466.0422664173925,113.2,0.36,0.4,0.75
baseline,county,38031,Foster County,R6,Jamestown,2037,3123.398062685243,629.4936188227831,1797.8355398232093,696.0689040392507,100.00646848985686,1661.184436818945,1462.2136258662981,113.6,0.35,0.39,0.74
baseline,county,38031,Foster County,R6,Jamestown,2038,3120.859889165006,621.3184872860818,1811.3047671825252,688.2366346963985,102.39982550476734,1662.9458834561422,1457.9140057088632,114.1,0.34,0.38,0.72
baseline,county,38031,Foster County,R6,Jamestown,2039,3117.6216983146405,613.5509888842172,1823.8516432683946,680.2190661620291,105.2238430417035,1664.301876229677,1453.319822084964,114.5,0.34,0.37,0.71
baseline,county,38031,Foster County,R6,Jamestown,2040,3114.014991805352,607.2279169727191,1835.3172893070134,671.4697855256195,108.53633684713164,1665.3530980913022,1448.66189371405,115.0,0.33,0.37,0.7
baseline,county,38031,Foster County,R6,Jamestown,2041,3108.1414433315367,601.9871398201516,1843.794887880518,662.359415630867,112.45412714635839,1664.9496004685334,1443.191842863003,115.4,0.33,0.36,0.69
baseline,county,38031,Foster County,R6,Jamestown,2042,3100.2676320093374,597.5718019724105,1849.2640365399623,653.4317934969645,116.62345546529139,1663.1616877987283,1437.105944210609,115.7,0.32,0.35,0.68
baseline,county,38031,Foster County,R6,Jamestown,2043,3090.6964546657014,593.8706860891843,1851.4466299154058,645.3791386611115,120.66254316182568,1660.0848419543643,1430.611612711337,116.0,0.32,0.35,0.67
baseline,county,38031,Foster County,R6,Jamestown,2044,3079.624316617897,592.841105368016,1847.4490843601047,639.334126889776,124.0681518704637,1655.824403674661,1423.799912943236,116.3,0.32,0.35,0.67
baseline,county,38031,Foster County,R6,Jamestown,2045,3067.192781773115,591.2634600196889,1839.9397075165302,635.9896142368957,126.62114367506493,1650.4935755538556,1416.6992062192592,116.5,0.32,0.35,0.67
baseline,county,38031,Foster County,R6,Jamestown,2046,3055.600729553632,589.3354611549214,1831.2315155972394,635.0337528014711,128.75507871496058,1645.4853836051914,1410.1153459484406,116.7,0.32,0.35,0.67
baseline,county,38031,Foster County,R6,Jamestown,2047,3044.649231870335,586.9869846968033,1821.0755089048598,636.5867382686722,129.9652603919231,1640.7701904630703,1403.879041407265,116.9,0.32,0.35,0.67
baseline,county,38031,Foster County,R6,Jamestown,2048,3034.1322036531096,584.0433363579773,1810.0155335209877,640.0733337741443,130.2586952182631,1636.317252543209,1397.8149511099004,117.1,0.32,0.35,0.68
baseline,county,38031,Foster County,R6,Jamestown,2049,3023.8418592654753,580.3566742768124,1799.1275953196812,644.3575896689817,129.63104403430367,1632.0473369033891,1391.7945223620861,117.3,0.32,0.36,0.68
baseline,county,38031,Foster County,R6,Jamestown,2050,3013.5781356364478,575.9172031286622,1788.9759555283347,648.6849769794509,128.16124202858697,1627.9010644098535,1385.6770712265943,117.5,0.32,0.36,0.68
baseline,county,38031,Foster County,R6,Jamestown,2051,3002.9196097035297,570.7827553466473,1778.9941490231513,653.1427053337311,125.99764175978915,1623.5564145553326,1379.363195148197,117.7,0.32,0.37,0.69
baseline,county,38031,Foster County,R6,Jamestown,2052,2991.6166998271187,565.0055844384347,1770.1661844269054,656.4449309617789,123.1112440924575,1618.8611567164305,1372.7555431106884,117.9,0.32,0.37,0.69
baseline,county,38031,Foster County,R6,Jamestown,2053,2979.4616592078864,558.6640233701639,1761.6601167537533,659.1375190839692,119.98175436750984,1613.6629055491692,1365.7987536587173,118.1,0.32,0.37,0.69
baseline,county,38031,Foster County,R6,Jamestown,2054,2966.3085606873583,551.8858851784206,1752.482868236457,661.9398072724805,117.21198165784295,1607.8210379187835,1358.4875227685745,118.4,0.31,0.38,0.69
baseline,county,38031,Foster County,R6,Jamestown,2055,2952.129248729999,544.7845938162839,1741.968023005258,665.376631908457,115.07838145567108,1601.2649429054306,1350.864305824568,118.5,0.31,0.38,0.69
baseline,county,38033,Golden Valley County,R8,Dickinson,2025,1808.0,399.11887760401885,1014.2688683541417,394.6122540418395,58.964341260005426,926.8609444195599,881.1390555804401,105.2,0.39,0.39,0.78
baseline,county,38033,Golden Valley County,R8,Dickinson,2026,1801.5604303241175,378.1402582599053,1013.7984898009855,409.62168226322683,64.00169333000537,919.5723737916944,881.9880565324232,104.3,0.37,0.4,0.78
baseline,county,38033,Golden Valley County,R8,Dickinson,2027,1801.193373959903,363.25848656282534,1017.6107518458756,420.324135551202,64.96187563317181,915.5462985043738,885.6470754555291,103.4,0.36,0.41,0.77
baseline,county,38033,Golden Valley County,R8,Dickinson,2028,1806.0016819068514,354.7855238484168,1024.0591422400764,427.157015818358,63.78602636804153,915.0242960917069,890.9773858151444,102.7,0.35,0.42,0.76
baseline,county,38033,Golden Valley County,R8,Dickinson,2029,1816.20937507211,352.6785860119774,1032.1102404324163,431.4205486277166,61.98374386329212,918.3365517603513,897.8728233117589,102.3,0.34,0.42,0.76
baseline,county,38033,Golden Valley County,R8,Dickinson,2030,1828.3733326205029,356.47073043129484,1038.8713705628775,433.0312316263304,59.834847710010415,923.6237652527166,904.7495673677861,102.1,0.34,0.42,0.76
baseline,county,38033,Golden Valley County,R8,Dickinson,2031,1841.639589705503,361.7733128900389,1045.6390356450988,434.22724117036546,58.560267488872825,929.6287760552052,912.010813650298,101.9,0.35,0.42,0.76
baseline,county,38033,Golden Valley County,R8,Dickinson,2032,1854.2214466604287,367.5693446788241,1051.2724298847997,435.3796720968047,57.72279841659149,935.3951108643704,918.8263357960583,101.8,0.35,0.41,0.76
baseline,county,38033,Golden Valley County,R8,Dickinson,2033,1866.315412305787,373.298863675913,1056.7485848795532,436.267963750321,57.419541597785575,940.9754690507876,925.3399432549995,101.7,0.35,0.41,0.77
baseline,county,38033,Golden Valley County,R8,Dickinson,2034,1878.0797798748058,378.6903861419488,1062.7359501733636,436.65344355949355,57.72479875628142,946.3651828386816,931.7145970361244,101.6,0.36,0.41,0.77
baseline,county,38033,Golden Valley County,R8,Dickinson,2035,1889.6682515427324,383.4378040060312,1069.8445378379904,436.38590969871086,58.620503847070495,951.5244919582317,938.1437595845007,101.4,0.36,0.41,0.77
baseline,county,38033,Golden Valley County,R8,Dickinson,2036,1901.4105898865776,387.3813555726382,1078.624736356313,435.40449795762623,60.30524022760754,956.5253567052022,944.8852331813754,101.2,0.36,0.4,0.76
baseline,county,38033,Golden Valley County,R8,Dickinson,2037,1912.702188670553,390.3809807405836,1089.2007155802958,433.12049234967355,62.81666184393804,961.0697425651183,951.6324461054347,101.0,0.36,0.4,0.76
baseline,county,38033,Golden Valley County,R8,Dickinson,2038,1923.0784421238354,392.4840037635973,1100.4456603408908,430.14877801934745,65.83095339286585,964.9322904549385,958.1461516688969,100.7,0.36,0.39,0.75
baseline,county,38033,Golden Valley County,R8,Dickinson,2039,1932.095167383889,393.65821716504263,1111.170773752779,427.26617646606746,68.94668819651403,967.9252818143956,964.1698855694935,100.4,0.35,0.38,0.74
baseline,county,38033,Golden Valley County,R8,Dickinson,2040,1939.3452749693902,392.99027332278087,1121.299580949125,425.05542069748446,71.88039193499505,969.8940486380056,969.4512263313846,100.0,0.35,0.38,0.73
baseline,county,38033,Golden Valley County,R8,Dickinson,2041,1942.8768291614635,390.7908503009093,1128.9197926652319,423.16618619532227,74.62181216181304,969.9586065515231,972.9182226099402,99.7,0.35,0.37,0.72
baseline,county,38033,Golden Valley County,R8,Dickinson,2042,1943.0303413777724,387.21316073772266,1133.8766273890767,421.94055325097327,77.05907052401739,968.3030085099317,974.7273328678409,99.3,0.34,0.37,0.71
baseline,county,38033,Golden Valley County,R8,Dickinson,2043,1940.2679833491652,382.69241620056874,1136.098855744937,421.4767114036595,79.13318361230895,965.1735371391209,975.0944462100445,99.0,0.34,0.37,0.71
baseline,county,38033,Golden Valley County,R8,Dickinson,2044,1934.81884678729,379.61432412048777,1133.388460580126,421.8160620866762,80.70832789854398,960.7628021673893,974.0560446199008,98.6,0.33,0.37,0.71
baseline,county,38033,Golden Valley County,R8,Dickinson,2045,1926.7503652043956,375.09052158757356,1128.6496685991399,423.0101750176823,81.71204567086559,955.2117385718423,971.5386266325534,98.3,0.33,0.37,0.71
baseline,county,38033,Golden Valley County,R8,Dickinson,2046,1917.782022761951,368.75885866188406,1123.164933718588,425.85823038147913,82.48498416312019,949.5972628299675,968.1847599319836,98.1,0.33,0.38,0.71
baseline,county,38033,Golden Valley County,R8,Dickinson,2047,1907.8759011992909,360.72456621766906,1116.9165889620801,430.2347460195418,82.46345944348323,943.8285881943591,964.0473130049319,97.9,0.32,0.39,0.71
baseline,county,38033,Golden Valley County,R8,Dickinson,2048,1897.1295832216229,351.2273273298149,1110.3852434604485,435.51701243135955,81.8686069614692,937.868857288261,959.2607259333619,97.8,0.32,0.39,0.71
baseline,county,38033,Golden Valley County,R8,Dickinson,2049,1885.6605478775377,340.5700392849384,1104.342312334358,440.74819625824153,80.95038428595038,931.6389533347591,954.0215945427786,97.7,0.31,0.4,0.71
baseline,county,38033,Golden Valley County,R8,Dickinson,2050,1873.58137224834,329.1202064563842,1099.2511445803693,445.21002121158625,79.87289556186988,925.0595392217072,948.5218330266326,97.5,0.3,0.41,0.7
baseline,county,38033,Golden Valley County,R8,Dickinson,2051,1860.8358479207711,317.253713734105,1094.9775917960255,448.6045423906405,78.72067274907437,917.9017549616495,942.9340929591214,97.3,0.29,0.41,0.7
baseline,county,38033,Golden Valley County,R8,Dickinson,2052,1847.5316280960894,305.30629881820977,1089.6058038687754,452.61952540910426,77.8703835081593,910.2229013889009,937.3087267071884,97.1,0.28,0.42,0.7
baseline,county,38033,Golden Valley County,R8,Dickinson,2053,1833.8083827557332,293.6220091004086,1082.34771145475,457.8386622005746,77.20932563026771,902.1370062298521,931.6713765258812,96.8,0.27,0.42,0.69
baseline,county,38033,Golden Valley County,R8,Dickinson,2054,1819.7538837380075,282.51050945911726,1072.0255299388343,465.2178443400559,76.63674887687688,893.7732297780834,925.980653959924,96.5,0.26,0.43,0.7
baseline,county,38033,Golden Valley County,R8,Dickinson,2055,1805.4092942951424,272.1202233720262,1057.8151041026,475.47396682051647,76.08375160008846,885.2700989202085,920.1391953749339,96.2,0.26,0.45,0.71
baseline,county,38035,Grand Forks County,R4,Grand Forks,2025,74501.0,16070.57515157989,47336.72291947785,11093.701928942268,1422.9427417277793,38298.26656816364,36202.73343183636,105.8,0.34,0.23,0.57
baseline,county,38035,Grand Forks County,R4,Grand Forks,2026,73726.50170638962,15857.758918338923,46826.20192182064,11042.540866230069,1451.8439151917062,37943.52582866156,35782.97587772808,106.0,0.34,0.24,0.57
baseline,county,38035,Grand Forks County,R4,Grand Forks,2027,73164.3027188976,15811.953632113993,46312.57378057173,11039.775306211877,1455.7534879525967,37683.91709040966,35480.38562848794,106.2,0.34,0.24,0.58
baseline,county,38035,Grand Forks County,R4,Grand Forks,2028,72784.08184778516,15855.280497004354,45858.88513814424,11069.916212636572,1448.983719848078,37502.6241799255,35281.457667859664,106.3,0.35,0.24,0.59
baseline,county,38035,Grand Forks County,R4,Grand Forks,2029,72625.18853440371,15835.173018358155,45672.749482941195,11117.26603310436,1447.3313451309043,37420.480807911714,35204.707726492,106.3,0.35,0.24,0.59
baseline,county,38035,Grand Forks County,R4,Grand Forks,2030,72623.11270364432,15952.051004490002,45513.861704227675,11157.199994926643,1458.4892171684573,37405.65090649151,35217.461797152806,106.2,0.35,0.25,0.6
baseline,county,38035,Grand Forks County,R4,Grand Forks,2031,72666.67298290168,16148.629935784247,45357.551079674995,11160.49196744245,1489.0703126903738,37407.654089624615,35259.018893277076,106.1,0.36,0.25,0.6
baseline,county,38035,Grand Forks County,R4,Grand Forks,2032,72717.15838010825,16374.43082772948,45233.52398987789,11109.203562500865,1524.1482835417135,37407.34113907729,35309.81724103095,105.9,0.36,0.25,0.61
baseline,county,38035,Grand Forks County,R4,Grand Forks,2033,72790.89664965462,16592.94114946449,45178.14743396535,11019.808066224778,1562.7762877795017,37415.21130408413,35375.685345570484,105.8,0.37,0.24,0.61
